pair_id,label,category,subject1,subject2,hand1,hand2,device1,device2,device_pair,img1_path,img2_path
G_57833_left_1181,mated,primary_genuine,57833,57833,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_google_57833_1_LEFT_image_fingerprintNTYVKCSS.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_google_57833_3_LEFT_image_fingerprintOBU653HO.png
G_44595_left_732,mated,primary_genuine,44595,44595,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_google_44595_1_LEFT_image_fingerprintBHFFY220.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_google_44595_1_LEFT_image_fingerprintSQRWIAUK.png
I_44595_57145_right_x,non-mated,primary_impostor,44595,57145,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_Apple_44595_1_RIGHT_image_fingerprintDGGKI7ZZ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57145/1_google_57145_1_RIGHT_image_fingerprint23T2ICZQ.png
G_63029_right_1600,mated,primary_genuine,63029,63029,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_Apple_63029_3_RIGHT_image_fingerprintFE6GPS8V.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_google_63029_1_RIGHT_image_fingerprint1BTZTIAX.png
I_65030_96608_right_x,non-mated,primary_impostor,65030,96608,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65030/1_Apple_65030_1_RIGHT_image_fingerprint6BYCPFFA.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_google_96608_1_RIGHT_image_fingerprint2YPYY141.png
G_27295_left_357,mated,primary_genuine,27295,27295,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_google_27295_2_LEFT_image_fingerprint3DQN5V4T.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_google_27295_2_LEFT_image_fingerprintANWVQWZW.png
G_69658_left_1875,mated,primary_genuine,69658,69658,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_Apple_69658_2_LEFT_image_fingerprintGWOEQMVP.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_Apple_69658_3_LEFT_image_fingerprintNSWH5OJB.png
I_24101_65052_left_x,non-mated,primary_impostor,24101,65052,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/24101/1_Apple_24101_2_LEFT_image_fingerprintS0B0XUU4.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_google_65052_1_LEFT_image_fingerprintK7NLPF6Q.png
D_89171_261,non-mated,diagnostic_impostor,89171,89171,left,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_Apple_89171_2_LEFT_image_fingerprintXQVBFV3J.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_google_89171_1_RIGHT_image_fingerprintHRR5LLF1.png
G_44595_right_771,mated,primary_genuine,44595,44595,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_Apple_44595_1_RIGHT_image_fingerprintVMCT0QO6.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_Apple_44595_3_RIGHT_image_fingerprintSAN8FA49.png
G_20294_right_268,mated,primary_genuine,20294,20294,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_1_RIGHT_image_fingerprintK8V7EZK5.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_2_RIGHT_image_fingerprintIGF9JSBH.png
D_74850_210,non-mated,diagnostic_impostor,74850,74850,left,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_3_LEFT_image_fingerprint6KG4VZHW.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_2_RIGHT_image_fingerprintOQW6GH5A.png
I_87757_96608_left_x,non-mated,primary_impostor,87757,96608,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_Apple_87757_1_LEFT_image_fingerprint5AOVW7QD.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_google_96608_1_LEFT_image_fingerprint7ZEEVNH5.png
I_24101_47904_right_s,non-mated,primary_impostor,24101,47904,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/24101/1_Apple_24101_2_RIGHT_image_fingerprint35WG6UEE.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/47904/1_Apple_47904_1_RIGHT_image_fingerprintKJOCNOOC.png
G_99775_left_2839,mated,primary_genuine,99775,99775,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_Apple_99775_1_LEFT_image_fingerprint3I9J3EEF.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_google_99775_2_LEFT_image_fingerprintJ4T118UK.png
I_56583_87757_right_x,non-mated,primary_impostor,56583,87757,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_Apple_56583_1_RIGHT_image_fingerprint5JHFHXBE.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_google_87757_1_RIGHT_image_fingerprintHO9CBZG8.png
G_96608_left_2757,mated,primary_genuine,96608,96608,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_google_96608_2_LEFT_image_fingerprint9MA5BHT8.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_google_96608_2_LEFT_image_fingerprintB6KJC89K.png
I_14493_69658_right_s,non-mated,primary_impostor,14493,69658,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_Apple_14493_1_RIGHT_image_fingerprint501EMXNJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_Apple_69658_1_RIGHT_image_fingerprint0ZHSW7MQ.png
G_63029_left_1507,mated,primary_genuine,63029,63029,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_Apple_63029_2_LEFT_image_fingerprintHXVMRD4C.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_google_63029_1_LEFT_image_fingerprintTBAK0OZS.png
G_89171_right_2543,mated,primary_genuine,89171,89171,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_Apple_89171_1_RIGHT_image_fingerprintGDGZAA4S.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_Apple_89171_2_RIGHT_image_fingerprintLZER3RDZ.png
G_65052_right_1851,mated,primary_genuine,65052,65052,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_google_65052_2_RIGHT_image_fingerprintHS4US4N3.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_google_65052_2_RIGHT_image_fingerprintT5YJ61SX.png
G_57833_right_1197,mated,primary_genuine,57833,57833,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_Apple_57833_1_RIGHT_image_fingerprint8T0K1ICJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_Apple_57833_3_RIGHT_image_fingerprintPBIEEW71.png
I_43210_83742_left_x,non-mated,primary_impostor,43210,83742,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_1_LEFT_image_fingerprintMGDUHYGR.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_google_83742_1_LEFT_image_fingerprintO3XKCXWU.png
D_69658_196,non-mated,diagnostic_impostor,69658,69658,left,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_Apple_69658_1_LEFT_image_fingerprint2TY9Y94V.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_Apple_69658_1_RIGHT_image_fingerprint0ZHSW7MQ.png
I_43210_65052_right_s,non-mated,primary_impostor,43210,65052,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_1_RIGHT_image_fingerprintK4LHEP2V.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_Apple_65052_1_RIGHT_image_fingerprintC166EES3.png
G_96608_right_2778,mated,primary_genuine,96608,96608,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_Apple_96608_1_RIGHT_image_fingerprintU1FOBQFL.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_google_96608_1_RIGHT_image_fingerprint2YPYY141.png
G_76957_right_2178,mated,primary_genuine,76957,76957,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_google_76957_1_RIGHT_image_fingerprintWOKK17MC.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_google_76957_3_RIGHT_image_fingerprintR6QEIZTE.png
G_99775_right_2907,mated,primary_genuine,99775,99775,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_Apple_99775_1_RIGHT_image_fingerprintTFW2JZVE.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_Apple_99775_2_RIGHT_image_fingerprintOH0Z3R54.png
G_69658_right_1925,mated,primary_genuine,69658,69658,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_Apple_69658_2_RIGHT_image_fingerprint9GZ3YCN9.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_google_69658_3_RIGHT_image_fingerprintTZSI06PN.png
G_32467_right_502,mated,primary_genuine,32467,32467,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_Apple_32467_1_RIGHT_image_fingerprintYFNRU1YC.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_google_32467_2_RIGHT_image_fingerprintNU1S0MA9.png
I_44595_65030_right_s,non-mated,primary_impostor,44595,65030,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_Apple_44595_1_RIGHT_image_fingerprintDGGKI7ZZ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65030/1_Apple_65030_1_RIGHT_image_fingerprint6BYCPFFA.png
G_76957_right_2157,mated,primary_genuine,76957,76957,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_Apple_76957_2_RIGHT_image_fingerprint3LBUNNIS.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_google_76957_2_RIGHT_image_fingerprint0VGOBG70.png
G_74850_right_2053,mated,primary_genuine,74850,74850,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_3_RIGHT_image_fingerprintT85MLTEM.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_google_74850_1_RIGHT_image_fingerprintVXKQMHZ1.png
G_74850_left_1991,mated,primary_genuine,74850,74850,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_3_LEFT_image_fingerprint6KG4VZHW.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_google_74850_3_LEFT_image_fingerprintSE4V0U8C.png
G_65052_right_1853,mated,primary_genuine,65052,65052,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_google_65052_2_RIGHT_image_fingerprintHS4US4N3.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_google_65052_3_RIGHT_image_fingerprintKPZJ941C.png
G_58793_left_1414,mated,primary_genuine,58793,58793,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_google_58793_1_LEFT_image_fingerprintC6817PHJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_google_58793_2_LEFT_image_fingerprintQB2PCMYW.png
G_63029_left_1527,mated,primary_genuine,63029,63029,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_Apple_63029_3_LEFT_image_fingerprint2QNYF8AU.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_google_63029_3_LEFT_image_fingerprint5A1E07TB.png
G_20294_right_259,mated,primary_genuine,20294,20294,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_Apple_20294_3_RIGHT_image_fingerprintNLKNB4GM.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_3_RIGHT_image_fingerprint7YNUKHW1.png
G_20294_right_223,mated,primary_genuine,20294,20294,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_Apple_20294_1_RIGHT_image_fingerprintK1S4OIQD.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_Apple_20294_2_RIGHT_image_fingerprintV21MA3E1.png
G_57833_left_1135,mated,primary_genuine,57833,57833,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_Apple_57833_1_LEFT_image_fingerprint35V5WSVM.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_google_57833_2_LEFT_image_fingerprintYEOKS42T.png
G_65052_left_1732,mated,primary_genuine,65052,65052,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_Apple_65052_1_LEFT_image_fingerprint76UY6GBW.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_google_65052_2_LEFT_image_fingerprint9DPFIZ06.png
G_96608_right_2786,mated,primary_genuine,96608,96608,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_Apple_96608_2_RIGHT_image_fingerprint50WE0YZ0.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_Apple_96608_3_RIGHT_image_fingerprintQA2CNN3T.png
G_74850_right_2062,mated,primary_genuine,74850,74850,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_3_RIGHT_image_fingerprintZ1WX0HR3.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_google_74850_3_RIGHT_image_fingerprintG0Y5ZO0A.png
G_57145_right_1095,mated,primary_genuine,57145,57145,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57145/1_Apple_57145_3_RIGHT_image_fingerprintXM0WO9ND.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57145/1_google_57145_2_RIGHT_image_fingerprint1DFS9W3J.png
I_43210_58793_left_x,non-mated,primary_impostor,43210,58793,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_1_LEFT_image_fingerprintMGDUHYGR.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_google_58793_1_LEFT_image_fingerprint40I0H1PL.png
D_27295_41,non-mated,diagnostic_impostor,27295,27295,left,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_Apple_27295_1_LEFT_image_fingerprintOIHIKRF7.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_google_27295_2_RIGHT_image_fingerprint0NRDWDPL.png
G_58398_left_1312,mated,primary_genuine,58398,58398,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58398/1_google_58398_2_LEFT_image_fingerprintVYNYCQ4G.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58398/1_google_58398_3_LEFT_image_fingerprintQI35OHC3.png
D_27295_45,non-mated,diagnostic_impostor,27295,27295,left,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_Apple_27295_3_LEFT_image_fingerprintP16YLJ4Z.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_google_27295_2_RIGHT_image_fingerprint3DRC8SHR.png
I_47904_69658_left_s,non-mated,primary_impostor,47904,69658,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/47904/1_Apple_47904_1_LEFT_image_fingerprint1OE626JS.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_Apple_69658_1_LEFT_image_fingerprint2TY9Y94V.png
I_32467_43210_left_s,non-mated,primary_impostor,32467,43210,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_Apple_32467_1_LEFT_image_fingerprintQQBHVUOJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_1_LEFT_image_fingerprintMGDUHYGR.png
I_43210_83742_left_s,non-mated,primary_impostor,43210,83742,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_1_LEFT_image_fingerprintMGDUHYGR.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_Apple_83742_1_LEFT_image_fingerprint87QD16PR.png
G_56583_left_859,mated,primary_genuine,56583,56583,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_Apple_56583_2_LEFT_image_fingerprint015HG2HW.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_google_56583_2_LEFT_image_fingerprintRFPT0HYQ.png
G_99775_left_2878,mated,primary_genuine,99775,99775,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_Apple_99775_3_LEFT_image_fingerprintVD6F1TMM.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_google_99775_2_LEFT_image_fingerprintGW3BC5RN.png
I_24101_96608_right_x,non-mated,primary_impostor,24101,96608,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/24101/1_Apple_24101_2_RIGHT_image_fingerprint35WG6UEE.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_google_96608_1_RIGHT_image_fingerprint2YPYY141.png
I_14493_56583_left_x,non-mated,primary_impostor,14493,56583,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_Apple_14493_1_LEFT_image_fingerprintSMEG5K05.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_google_56583_1_LEFT_image_fingerprint2HJHHOFW.png
G_87757_left_2376,mated,primary_genuine,87757,87757,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_Apple_87757_2_LEFT_image_fingerprintP84S7KCQ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_Apple_87757_3_LEFT_image_fingerprint768XAZ2Y.png
D_47904_85,non-mated,diagnostic_impostor,47904,47904,left,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/47904/1_Apple_47904_1_LEFT_image_fingerprint1OE626JS.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/47904/1_Apple_47904_1_RIGHT_image_fingerprintKJOCNOOC.png
I_83742_87757_left_x,non-mated,primary_impostor,83742,87757,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_Apple_83742_1_LEFT_image_fingerprint87QD16PR.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_google_87757_1_LEFT_image_fingerprintCUGSJDH6.png
I_24101_65052_left_s,non-mated,primary_impostor,24101,65052,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/24101/1_Apple_24101_2_LEFT_image_fingerprintS0B0XUU4.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_Apple_65052_1_LEFT_image_fingerprint76UY6GBW.png
D_43210_67,non-mated,diagnostic_impostor,43210,43210,left,right,google,Apple,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_google_43210_1_LEFT_image_fingerprintLQ8IXDJD.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_1_RIGHT_image_fingerprintK4LHEP2V.png
G_93812_right_2658,mated,primary_genuine,93812,93812,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_Apple_93812_1_RIGHT_image_fingerprintW4DP9R22.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_google_93812_2_RIGHT_image_fingerprintFYTDJG1O.png
D_89171_252,non-mated,diagnostic_impostor,89171,89171,left,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_Apple_89171_1_LEFT_image_fingerprintZ7CQHOV8.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_Apple_89171_2_RIGHT_image_fingerprintLZER3RDZ.png
G_83742_left_2210,mated,primary_genuine,83742,83742,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_Apple_83742_1_LEFT_image_fingerprintGV3HJRSJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_google_83742_3_LEFT_image_fingerprintKFNCHSSW.png
G_57145_left_977,mated,primary_genuine,57145,57145,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57145/1_Apple_57145_2_LEFT_image_fingerprint3VJQLT27.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57145/1_google_57145_2_LEFT_image_fingerprint8UAGPLUZ.png
G_58793_left_1371,mated,primary_genuine,58793,58793,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_Apple_58793_1_LEFT_image_fingerprint5LYKNN3T.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_Apple_58793_3_LEFT_image_fingerprint8YVC22AO.png
G_43210_left_566,mated,primary_genuine,43210,43210,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_1_LEFT_image_fingerprintUX73QKU4.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_google_43210_1_LEFT_image_fingerprintLQ8IXDJD.png
G_56583_left_838,mated,primary_genuine,56583,56583,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_Apple_56583_1_LEFT_image_fingerprintB6Y62E7M.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_Apple_56583_3_LEFT_image_fingerprintY4TRG7YJ.png
I_57833_96608_left_s,non-mated,primary_impostor,57833,96608,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_Apple_57833_1_LEFT_image_fingerprint35V5WSVM.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_Apple_96608_1_LEFT_image_fingerprint7LWQC53V.png
G_99775_right_2905,mated,primary_genuine,99775,99775,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_Apple_99775_1_RIGHT_image_fingerprintI8KUMQRN.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_google_99775_2_RIGHT_image_fingerprintZQT6EFYO.png
G_83742_right_2296,mated,primary_genuine,83742,83742,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_Apple_83742_2_RIGHT_image_fingerprint15PB6NCU.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_google_83742_2_RIGHT_image_fingerprintD2ZC7UNC.png
G_20294_right_274,mated,primary_genuine,20294,20294,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_1_RIGHT_image_fingerprintYPP5MU7E.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_2_RIGHT_image_fingerprintNNEYW0PV.png
G_99775_left_2887,mated,primary_genuine,99775,99775,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_google_99775_1_LEFT_image_fingerprintFE15QDS8.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_google_99775_2_LEFT_image_fingerprintGW3BC5RN.png
G_83742_right_2288,mated,primary_genuine,83742,83742,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_Apple_83742_1_RIGHT_image_fingerprintFUATUNMA.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_google_83742_3_RIGHT_image_fingerprintMXQP2YD7.png
