pair_id,label,category,device_pair,subject1,subject2,hand1,hand2,ground_truth,llm_answer,correct,raw_response,latency_s,model,prompting_setting,timestamp
I_58398_99775_right_s,non-mated,primary_impostor,same,58398,99775,right,right,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:22:58
G_56583_left_887,mated,primary_genuine,same,56583,56583,left,left,A,A,1,A,0.345,qwen25vl,task_description,2026-08-22T22:22:58
G_58793_right_1469,mated,primary_genuine,same,58793,58793,right,right,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:22:59
G_99775_left_2857,mated,primary_genuine,cross,99775,99775,left,left,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:22:59
I_44595_47904_left_x,non-mated,primary_impostor,cross,44595,47904,left,left,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:22:59
G_57145_right_1036,mated,primary_genuine,same,57145,57145,right,right,A,A,1,A,0.36,qwen25vl,task_description,2026-08-22T22:23:00
G_43210_right_650,mated,primary_genuine,cross,43210,43210,right,right,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:23:00
I_32467_58398_left_x,non-mated,primary_impostor,cross,32467,58398,left,left,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:23:00
I_27295_57145_right_x,non-mated,primary_impostor,cross,27295,57145,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:23:01
D_65030_175,non-mated,diagnostic_impostor,same,65030,65030,left,right,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:23:01
G_58793_right_1451,mated,primary_genuine,cross,58793,58793,right,right,A,A,1,A,0.341,qwen25vl,task_description,2026-08-22T22:23:01
D_96608_276,non-mated,diagnostic_impostor,cross,96608,96608,left,right,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:23:02
G_58793_right_1446,mated,primary_genuine,cross,58793,58793,right,right,A,A,1,A,0.345,qwen25vl,task_description,2026-08-22T22:23:02
G_63029_left_1489,mated,primary_genuine,cross,63029,63029,left,left,A,A,1,A,0.346,qwen25vl,task_description,2026-08-22T22:23:02
G_14493_left_41,mated,primary_genuine,cross,14493,14493,left,left,A,A,1,A,0.34,qwen25vl,task_description,2026-08-22T22:23:03
I_24101_43210_left_x,non-mated,primary_impostor,cross,24101,43210,left,left,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:23:03
G_93812_right_2695,mated,primary_genuine,same,93812,93812,right,right,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:23:04
D_57833_130,non-mated,diagnostic_impostor,same,57833,57833,left,right,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:23:04
I_74850_99775_left_x,non-mated,primary_impostor,cross,74850,99775,left,left,B,A,0,A,0.345,qwen25vl,task_description,2026-08-22T22:23:04
G_96608_left_2709,mated,primary_genuine,same,96608,96608,left,left,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:23:05
G_57145_left_1033,mated,primary_genuine,same,57145,57145,left,left,A,A,1,A,0.345,qwen25vl,task_description,2026-08-22T22:23:05
I_58793_74850_right_s,non-mated,primary_impostor,same,58793,74850,right,right,B,A,0,A,0.352,qwen25vl,task_description,2026-08-22T22:23:05
D_14493_6,non-mated,diagnostic_impostor,same,14493,14493,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:23:06
D_76957_218,non-mated,diagnostic_impostor,cross,76957,76957,left,right,B,A,0,A,0.345,qwen25vl,task_description,2026-08-22T22:23:06
G_63029_left_1521,mated,primary_genuine,same,63029,63029,left,left,A,A,1,A,0.343,qwen25vl,task_description,2026-08-22T22:23:06
I_20294_58793_right_x,non-mated,primary_impostor,cross,20294,58793,right,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:23:07
D_47904_86,non-mated,diagnostic_impostor,cross,47904,47904,left,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:23:07
I_14493_65052_left_s,non-mated,primary_impostor,same,14493,65052,left,left,B,A,0,A,0.357,qwen25vl,task_description,2026-08-22T22:23:07
I_44595_65030_left_x,non-mated,primary_impostor,cross,44595,65030,left,left,B,A,0,A,0.347,qwen25vl,task_description,2026-08-22T22:23:08
I_57145_83742_left_x,non-mated,primary_impostor,cross,57145,83742,left,left,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:23:08
G_65052_right_1842,mated,primary_genuine,same,65052,65052,right,right,A,A,1,A,0.351,qwen25vl,task_description,2026-08-22T22:23:08
G_63029_left_1508,mated,primary_genuine,cross,63029,63029,left,left,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:23:09
G_27295_right_378,mated,primary_genuine,cross,27295,27295,right,right,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:23:09
G_47904_left_817,mated,primary_genuine,cross,47904,47904,left,left,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:23:09
D_87757_247,non-mated,diagnostic_impostor,cross,87757,87757,left,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:23:10
G_57833_left_1131,mated,primary_genuine,same,57833,57833,left,left,A,A,1,A,0.354,qwen25vl,task_description,2026-08-22T22:23:10
I_43210_57833_right_s,non-mated,primary_impostor,same,43210,57833,right,right,B,A,0,A,0.359,qwen25vl,task_description,2026-08-22T22:23:11
G_44595_right_800,mated,primary_genuine,same,44595,44595,right,right,A,A,1,A,0.344,qwen25vl,task_description,2026-08-22T22:23:11
I_14493_83742_right_s,non-mated,primary_impostor,same,14493,83742,right,right,B,A,0,A,0.361,qwen25vl,task_description,2026-08-22T22:23:11
D_44595_78,non-mated,diagnostic_impostor,cross,44595,44595,left,right,B,A,0,A,0.343,qwen25vl,task_description,2026-08-22T22:23:12
G_57145_left_967,mated,primary_genuine,cross,57145,57145,left,left,A,A,1,A,0.346,qwen25vl,task_description,2026-08-22T22:23:12
D_20294_13,non-mated,diagnostic_impostor,cross,20294,20294,left,right,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:23:12
D_87757_243,non-mated,diagnostic_impostor,cross,87757,87757,left,right,B,A,0,A,0.369,qwen25vl,task_description,2026-08-22T22:23:13
G_65030_right_1684,mated,primary_genuine,cross,65030,65030,right,right,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:23:13
I_32467_43210_left_x,non-mated,primary_impostor,cross,32467,43210,left,left,B,A,0,A,0.363,qwen25vl,task_description,2026-08-22T22:23:13
G_57145_right_1102,mated,primary_genuine,same,57145,57145,right,right,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:23:14
I_44595_47904_right_s,non-mated,primary_impostor,same,44595,47904,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:23:14
G_83742_right_2298,mated,primary_genuine,cross,83742,83742,right,right,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:23:14
G_99775_right_2910,mated,primary_genuine,cross,99775,99775,right,right,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:23:15
I_65052_99775_left_s,non-mated,primary_impostor,same,65052,99775,left,left,B,A,0,A,0.364,qwen25vl,task_description,2026-08-22T22:23:15
G_58793_right_1448,mated,primary_genuine,cross,58793,58793,right,right,A,A,1,A,0.338,qwen25vl,task_description,2026-08-22T22:23:15
I_83742_87757_left_s,non-mated,primary_impostor,same,83742,87757,left,left,B,A,0,A,0.36,qwen25vl,task_description,2026-08-22T22:23:16
D_99775_288,non-mated,diagnostic_impostor,cross,99775,99775,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:23:16
G_83742_right_2327,mated,primary_genuine,cross,83742,83742,right,right,A,A,1,A,0.339,qwen25vl,task_description,2026-08-22T22:23:17
G_24101_left_290,mated,primary_genuine,cross,24101,24101,left,left,A,A,1,A,0.344,qwen25vl,task_description,2026-08-22T22:23:17
G_83742_left_2251,mated,primary_genuine,cross,83742,83742,left,left,A,A,1,A,0.344,qwen25vl,task_description,2026-08-22T22:23:17
D_96608_287,non-mated,diagnostic_impostor,same,96608,96608,left,right,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:23:18
G_58793_left_1416,mated,primary_genuine,same,58793,58793,left,left,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:23:18
I_14493_69658_left_s,non-mated,primary_impostor,same,14493,69658,left,left,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:23:18
I_47904_58793_left_x,non-mated,primary_impostor,cross,47904,58793,left,left,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:23:19
D_20294_21,non-mated,diagnostic_impostor,same,20294,20294,left,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:23:19
I_27295_63029_right_s,non-mated,primary_impostor,same,27295,63029,right,right,B,A,0,A,0.352,qwen25vl,task_description,2026-08-22T22:23:19
I_14493_76957_left_x,non-mated,primary_impostor,cross,14493,76957,left,left,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:23:20
G_57145_left_1008,mated,primary_genuine,same,57145,57145,left,left,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:23:20
G_27295_right_411,mated,primary_genuine,same,27295,27295,right,right,A,A,1,A,0.346,qwen25vl,task_description,2026-08-22T22:23:20
D_44595_77,non-mated,diagnostic_impostor,same,44595,44595,left,right,B,A,0,A,0.345,qwen25vl,task_description,2026-08-22T22:23:21
G_57833_right_1199,mated,primary_genuine,cross,57833,57833,right,right,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:23:21
D_24101_27,non-mated,diagnostic_impostor,same,24101,24101,left,right,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:23:21
G_96608_left_2707,mated,primary_genuine,cross,96608,96608,left,left,A,A,1,A,0.351,qwen25vl,task_description,2026-08-22T22:23:22
I_58793_63029_right_x,non-mated,primary_impostor,cross,58793,63029,right,right,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:23:22
G_32467_right_511,mated,primary_genuine,cross,32467,32467,right,right,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:23:22
G_89171_left_2521,mated,primary_genuine,cross,89171,89171,left,left,A,A,1,A,0.34,qwen25vl,task_description,2026-08-22T22:23:23
G_63029_right_1612,mated,primary_genuine,cross,63029,63029,right,right,A,A,1,A,0.341,qwen25vl,task_description,2026-08-22T22:23:23
I_32467_99775_left_x,non-mated,primary_impostor,cross,32467,99775,left,left,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:23:23
I_65030_96608_left_s,non-mated,primary_impostor,same,65030,96608,left,left,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:23:24
I_24101_47904_right_s,non-mated,primary_impostor,same,24101,47904,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:23:24
G_65030_left_1679,mated,primary_genuine,same,65030,65030,left,left,A,A,1,A,0.343,qwen25vl,task_description,2026-08-22T22:23:25
I_89171_99775_left_x,non-mated,primary_impostor,cross,89171,99775,left,left,B,A,0,A,0.343,qwen25vl,task_description,2026-08-22T22:23:25
I_58793_76957_right_x,non-mated,primary_impostor,cross,58793,76957,right,right,B,A,0,A,0.345,qwen25vl,task_description,2026-08-22T22:23:25
I_44595_57145_left_x,non-mated,primary_impostor,cross,44595,57145,left,left,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:23:26
G_58793_left_1379,mated,primary_genuine,same,58793,58793,left,left,A,A,1,A,0.354,qwen25vl,task_description,2026-08-22T22:23:26
G_74850_right_2038,mated,primary_genuine,cross,74850,74850,right,right,A,A,1,A,0.357,qwen25vl,task_description,2026-08-22T22:23:26
G_47904_right_833,mated,primary_genuine,cross,47904,47904,right,right,A,A,1,A,0.343,qwen25vl,task_description,2026-08-22T22:23:27
I_47904_87757_left_s,non-mated,primary_impostor,same,47904,87757,left,left,B,A,0,A,0.358,qwen25vl,task_description,2026-08-22T22:23:27
I_47904_63029_left_x,non-mated,primary_impostor,cross,47904,63029,left,left,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:23:27
D_57145_109,non-mated,diagnostic_impostor,cross,57145,57145,left,right,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:23:28
G_14493_right_83,mated,primary_genuine,cross,14493,14493,right,right,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:23:28
D_69658_203,non-mated,diagnostic_impostor,same,69658,69658,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:23:28
D_27295_44,non-mated,diagnostic_impostor,cross,27295,27295,left,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:23:29
G_58793_right_1441,mated,primary_genuine,cross,58793,58793,right,right,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:23:29
G_96608_left_2757,mated,primary_genuine,same,96608,96608,left,left,A,A,1,A,0.351,qwen25vl,task_description,2026-08-22T22:23:29
G_47904_left_818,mated,primary_genuine,cross,47904,47904,left,left,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:23:30
G_89171_right_2534,mated,primary_genuine,same,89171,89171,right,right,A,A,1,A,0.363,qwen25vl,task_description,2026-08-22T22:23:30
G_58398_right_1332,mated,primary_genuine,cross,58398,58398,right,right,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:23:30
D_74850_213,non-mated,diagnostic_impostor,cross,74850,74850,left,right,B,A,0,A,0.357,qwen25vl,task_description,2026-08-22T22:23:31
D_89171_252,non-mated,diagnostic_impostor,same,89171,89171,left,right,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:23:31
D_96608_284,non-mated,diagnostic_impostor,cross,96608,96608,left,right,B,A,0,A,0.342,qwen25vl,task_description,2026-08-22T22:23:32
G_20294_right_243,mated,primary_genuine,same,20294,20294,right,right,A,A,1,A,0.354,qwen25vl,task_description,2026-08-22T22:23:32
D_65030_177,non-mated,diagnostic_impostor,same,65030,65030,left,right,B,A,0,A,0.344,qwen25vl,task_description,2026-08-22T22:23:32
I_32467_58398_right_s,non-mated,primary_impostor,same,32467,58398,right,right,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:23:33
G_56583_right_939,mated,primary_genuine,same,56583,56583,right,right,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:23:33
D_32467_51,non-mated,diagnostic_impostor,same,32467,32467,left,right,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:23:33
G_20294_left_167,mated,primary_genuine,cross,20294,20294,left,left,A,A,1,A,0.355,qwen25vl,task_description,2026-08-22T22:23:34
G_58793_left_1374,mated,primary_genuine,cross,58793,58793,left,left,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:23:34
I_47904_58398_right_x,non-mated,primary_impostor,cross,47904,58398,right,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:23:34
G_56583_right_904,mated,primary_genuine,cross,56583,56583,right,right,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:23:35
I_58793_96608_left_s,non-mated,primary_impostor,same,58793,96608,left,left,B,A,0,A,0.361,qwen25vl,task_description,2026-08-22T22:23:35
I_14493_44595_left_x,non-mated,primary_impostor,cross,14493,44595,left,left,B,A,0,A,0.344,qwen25vl,task_description,2026-08-22T22:23:35
G_89171_left_2514,mated,primary_genuine,cross,89171,89171,left,left,A,A,1,A,0.341,qwen25vl,task_description,2026-08-22T22:23:36
I_65030_76957_left_x,non-mated,primary_impostor,cross,65030,76957,left,left,B,A,0,A,0.343,qwen25vl,task_description,2026-08-22T22:23:36
G_44595_left_709,mated,primary_genuine,cross,44595,44595,left,left,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:23:36
G_58793_right_1457,mated,primary_genuine,cross,58793,58793,right,right,A,A,1,A,0.339,qwen25vl,task_description,2026-08-22T22:23:37
G_44595_left_756,mated,primary_genuine,same,44595,44595,left,left,A,A,1,A,0.336,qwen25vl,task_description,2026-08-22T22:23:37
G_69658_left_1871,mated,primary_genuine,cross,69658,69658,left,left,A,A,1,A,0.346,qwen25vl,task_description,2026-08-22T22:23:37
D_43210_60,non-mated,diagnostic_impostor,cross,43210,43210,left,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:23:38
I_69658_89171_right_s,non-mated,primary_impostor,same,69658,89171,right,right,B,A,0,A,0.36,qwen25vl,task_description,2026-08-22T22:23:38
G_65052_left_1733,mated,primary_genuine,cross,65052,65052,left,left,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:23:39
G_65030_left_1636,mated,primary_genuine,same,65030,65030,left,left,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:23:39
I_47904_56583_right_s,non-mated,primary_impostor,same,47904,56583,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:23:39
G_20294_right_287,mated,primary_genuine,same,20294,20294,right,right,A,A,1,A,0.345,qwen25vl,task_description,2026-08-22T22:23:40
G_99775_left_2888,mated,primary_genuine,same,99775,99775,left,left,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:23:40
G_65052_right_1799,mated,primary_genuine,cross,65052,65052,right,right,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:23:40
I_57145_65030_right_x,non-mated,primary_impostor,cross,57145,65030,right,right,B,A,0,A,0.352,qwen25vl,task_description,2026-08-22T22:23:41
I_56583_58398_left_x,non-mated,primary_impostor,cross,56583,58398,left,left,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:23:41
G_69658_left_1864,mated,primary_genuine,cross,69658,69658,left,left,A,A,1,A,0.345,qwen25vl,task_description,2026-08-22T22:23:41
G_65052_left_1790,mated,primary_genuine,same,65052,65052,left,left,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:23:42
D_89171_261,non-mated,diagnostic_impostor,cross,89171,89171,left,right,B,A,0,A,0.367,qwen25vl,task_description,2026-08-22T22:23:42
I_32467_58398_right_x,non-mated,primary_impostor,cross,32467,58398,right,right,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:23:42
G_65052_right_1847,mated,primary_genuine,same,65052,65052,right,right,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:23:43
I_58398_96608_right_x,non-mated,primary_impostor,cross,58398,96608,right,right,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:23:43
G_56583_left_868,mated,primary_genuine,cross,56583,56583,left,left,A,A,1,A,0.341,qwen25vl,task_description,2026-08-22T22:23:43
D_99775_291,non-mated,diagnostic_impostor,cross,99775,99775,left,right,B,A,0,A,0.344,qwen25vl,task_description,2026-08-22T22:23:44
D_58793_144,non-mated,diagnostic_impostor,same,58793,58793,left,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:23:44
I_65030_83742_right_s,non-mated,primary_impostor,same,65030,83742,right,right,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:23:44
I_24101_87757_left_x,non-mated,primary_impostor,cross,24101,87757,left,left,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:23:45
G_87757_left_2353,mated,primary_genuine,cross,87757,87757,left,left,A,A,1,A,0.354,qwen25vl,task_description,2026-08-22T22:23:45
I_32467_83742_left_x,non-mated,primary_impostor,cross,32467,83742,left,left,B,A,0,A,0.359,qwen25vl,task_description,2026-08-22T22:23:46
G_63029_right_1623,mated,primary_genuine,same,63029,63029,right,right,A,A,1,A,0.341,qwen25vl,task_description,2026-08-22T22:23:46
I_58793_99775_left_s,non-mated,primary_impostor,same,58793,99775,left,left,B,A,0,A,0.362,qwen25vl,task_description,2026-08-22T22:23:46
D_14493_7,non-mated,diagnostic_impostor,same,14493,14493,left,right,B,A,0,A,0.337,qwen25vl,task_description,2026-08-22T22:23:47
G_74850_right_2039,mated,primary_genuine,cross,74850,74850,right,right,A,A,1,A,0.361,qwen25vl,task_description,2026-08-22T22:23:47
G_96608_left_2698,mated,primary_genuine,same,96608,96608,left,left,A,A,1,A,0.363,qwen25vl,task_description,2026-08-22T22:23:47
D_57833_121,non-mated,diagnostic_impostor,cross,57833,57833,left,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:23:48
D_63029_157,non-mated,diagnostic_impostor,same,63029,63029,left,right,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:23:48
I_24101_65052_right_x,non-mated,primary_impostor,cross,24101,65052,right,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:23:48
G_74850_right_2072,mated,primary_genuine,same,74850,74850,right,right,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:23:49
I_20294_74850_left_x,non-mated,primary_impostor,cross,20294,74850,left,left,B,A,0,A,0.362,qwen25vl,task_description,2026-08-22T22:23:49
D_32467_53,non-mated,diagnostic_impostor,cross,32467,32467,left,right,B,A,0,A,0.352,qwen25vl,task_description,2026-08-22T22:23:49
D_56583_98,non-mated,diagnostic_impostor,same,56583,56583,left,right,B,A,0,A,0.357,qwen25vl,task_description,2026-08-22T22:23:50
G_93812_left_2595,mated,primary_genuine,cross,93812,93812,left,left,A,A,1,A,0.344,qwen25vl,task_description,2026-08-22T22:23:50
I_56583_63029_right_s,non-mated,primary_impostor,same,56583,63029,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:23:50
D_83742_234,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:23:51
D_14493_10,non-mated,diagnostic_impostor,same,14493,14493,left,right,B,A,0,A,0.344,qwen25vl,task_description,2026-08-22T22:23:51
I_24101_58398_left_x,non-mated,primary_impostor,cross,24101,58398,left,left,B,A,0,A,0.347,qwen25vl,task_description,2026-08-22T22:23:52
G_20294_left_197,mated,primary_genuine,same,20294,20294,left,left,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:23:52
G_93812_left_2638,mated,primary_genuine,same,93812,93812,left,left,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:23:52
G_65052_left_1746,mated,primary_genuine,same,65052,65052,left,left,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:23:53
G_99775_left_2880,mated,primary_genuine,same,99775,99775,left,left,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:23:53
G_83742_left_2266,mated,primary_genuine,same,83742,83742,left,left,A,A,1,A,0.345,qwen25vl,task_description,2026-08-22T22:23:53
I_14493_65052_right_s,non-mated,primary_impostor,same,14493,65052,right,right,B,A,0,A,0.364,qwen25vl,task_description,2026-08-22T22:23:54
G_14493_right_118,mated,primary_genuine,same,14493,14493,right,right,A,A,1,A,0.346,qwen25vl,task_description,2026-08-22T22:23:54
D_56583_97,non-mated,diagnostic_impostor,same,56583,56583,left,right,B,A,0,A,0.364,qwen25vl,task_description,2026-08-22T22:23:54
G_43210_left_605,mated,primary_genuine,same,43210,43210,left,left,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:23:55
D_57833_129,non-mated,diagnostic_impostor,cross,57833,57833,left,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:23:55
I_63029_93812_left_s,non-mated,primary_impostor,same,63029,93812,left,left,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:23:55
D_43210_68,non-mated,diagnostic_impostor,same,43210,43210,left,right,B,A,0,A,0.345,qwen25vl,task_description,2026-08-22T22:23:56
I_56583_76957_left_s,non-mated,primary_impostor,same,56583,76957,left,left,B,A,0,A,0.361,qwen25vl,task_description,2026-08-22T22:23:56
G_58398_right_1319,mated,primary_genuine,cross,58398,58398,right,right,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:23:56
G_93812_right_2642,mated,primary_genuine,same,93812,93812,right,right,A,A,1,A,0.356,qwen25vl,task_description,2026-08-22T22:23:57
I_76957_83742_left_x,non-mated,primary_impostor,cross,76957,83742,left,left,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:23:57
G_47904_left_823,mated,primary_genuine,cross,47904,47904,left,left,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:23:57
I_20294_74850_right_s,non-mated,primary_impostor,same,20294,74850,right,right,B,A,0,A,0.367,qwen25vl,task_description,2026-08-22T22:23:58
I_76957_93812_left_s,non-mated,primary_impostor,same,76957,93812,left,left,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:23:58
D_32467_55,non-mated,diagnostic_impostor,cross,32467,32467,left,right,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:23:59
D_57145_111,non-mated,diagnostic_impostor,same,57145,57145,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:23:59
D_74850_206,non-mated,diagnostic_impostor,cross,74850,74850,left,right,B,A,0,A,0.365,qwen25vl,task_description,2026-08-22T22:23:59
G_14493_left_5,mated,primary_genuine,cross,14493,14493,left,left,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:24:00
G_57833_left_1129,mated,primary_genuine,same,57833,57833,left,left,A,A,1,A,0.357,qwen25vl,task_description,2026-08-22T22:24:00
I_47904_96608_left_x,non-mated,primary_impostor,cross,47904,96608,left,left,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:24:00
D_83742_238,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,A,0,A,0.361,qwen25vl,task_description,2026-08-22T22:24:01
G_89171_right_2585,mated,primary_genuine,same,89171,89171,right,right,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:24:01
D_57833_131,non-mated,diagnostic_impostor,same,57833,57833,left,right,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:24:01
D_96608_286,non-mated,diagnostic_impostor,same,96608,96608,left,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:24:02
G_96608_left_2699,mated,primary_genuine,same,96608,96608,left,left,A,A,1,A,0.36,qwen25vl,task_description,2026-08-22T22:24:02
G_58398_right_1331,mated,primary_genuine,cross,58398,58398,right,right,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:24:02
G_99775_left_2893,mated,primary_genuine,same,99775,99775,left,left,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:24:03
G_58793_right_1436,mated,primary_genuine,cross,58793,58793,right,right,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:24:03
D_57833_125,non-mated,diagnostic_impostor,same,57833,57833,left,right,B,A,0,A,0.352,qwen25vl,task_description,2026-08-22T22:24:04
G_27295_right_396,mated,primary_genuine,cross,27295,27295,right,right,A,A,1,A,0.346,qwen25vl,task_description,2026-08-22T22:24:04
I_63029_74850_left_s,non-mated,primary_impostor,same,63029,74850,left,left,B,A,0,A,0.359,qwen25vl,task_description,2026-08-22T22:24:04
D_87757_241,non-mated,diagnostic_impostor,same,87757,87757,left,right,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:24:05
D_74850_215,non-mated,diagnostic_impostor,cross,74850,74850,left,right,B,A,0,A,0.366,qwen25vl,task_description,2026-08-22T22:24:05
D_65052_189,non-mated,diagnostic_impostor,same,65052,65052,left,right,B,A,0,A,0.347,qwen25vl,task_description,2026-08-22T22:24:05
G_83742_left_2220,mated,primary_genuine,cross,83742,83742,left,left,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:24:06
G_65030_right_1690,mated,primary_genuine,same,65030,65030,right,right,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:24:06
G_57833_left_1147,mated,primary_genuine,cross,57833,57833,left,left,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:24:06
D_87757_250,non-mated,diagnostic_impostor,cross,87757,87757,left,right,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:24:07
G_96608_left_2717,mated,primary_genuine,cross,96608,96608,left,left,A,A,1,A,0.344,qwen25vl,task_description,2026-08-22T22:24:07
