pair_id,label,category,subject1,subject2,hand1,hand2,device_pair,img1_path,img2_path
I_925_96_14,non-mated,primary_impostor,925,96,14,14,na,datasets/Precise/925_DY_150217-130513_14.jpeg,datasets/Precise/96_DY_150127-160218_14.jpeg
G_056_13_4524,mated,primary_genuine,056,056,13,13,na,datasets/Precise/056_03-13-F68AA_20130807164316_13.jpeg,datasets/Precise/056_10-13-F68AA_20130807164945_13.jpeg
I_128_149_14,non-mated,primary_impostor,128,149,14,14,na,datasets/Precise/128_DY_150128-082830_14.jpeg,datasets/Precise/149_DY_150128-101053_14.jpeg
I_001_53_13,non-mated,primary_impostor,001,53,13,13,na,datasets/Precise/001_01-13-M66H_20130807092038_13.jpeg,datasets/Precise/53_DY_150127-123333_13.jpeg
I_194_917_13,non-mated,primary_impostor,194,917,13,13,na,datasets/Precise/194_DY_150128-133124_13.jpeg,datasets/Precise/917_DY_150217-122818_13.jpeg
I_066_926_14,non-mated,primary_impostor,066,926,14,14,na,datasets/Precise/066_01-14-F31H_20130807153202_14.jpeg,datasets/Precise/926_DY_150217-131153_14.jpeg
I_177_178_13,non-mated,primary_impostor,177,178,13,13,na,datasets/Precise/177_DY_150128-122436_13.jpeg,datasets/Precise/178_DY_150128-121411_13.jpeg
I_127_44_13,non-mated,primary_impostor,127,44,13,13,na,datasets/Precise/127_DY_150128-083313_13.jpeg,datasets/Precise/44_DY_150127-115609_13.jpeg
I_094_14_14,non-mated,primary_impostor,094,14,14,14,na,datasets/Precise/094_01-14-M69W_20130806150817_14.jpeg,datasets/Precise/14_DY_150127-090847_14.jpeg
I_075_44_14,non-mated,primary_impostor,075,44,14,14,na,datasets/Precise/075_01-14-F28AA_20130808092400_14.jpeg,datasets/Precise/44_DY_150127-115609_14.jpeg
G_908_13_15611,mated,primary_genuine,908,908,13,13,na,datasets/Precise/908_DY_150217-113439_13.jpeg,datasets/Precise/908_DY_150217-113517_13.jpeg
I_085_922_13,non-mated,primary_impostor,085,922,13,13,na,datasets/Precise/085_01-13-M75I_20130807110748_13.jpeg,datasets/Precise/922_DY_150217-125004_13.jpeg
I_138_237_14,non-mated,primary_impostor,138,237,14,14,na,datasets/Precise/138_DY_150128-092502_14.jpeg,datasets/Precise/237_DY_150128-174705_14.jpeg
I_047_077_14,non-mated,primary_impostor,047,077,14,14,na,datasets/Precise/047_01-14-M80W_20130807151138_14.jpeg,datasets/Precise/077_01-14-M23H_20130806092727_14.jpeg
I_233_67_14,non-mated,primary_impostor,233,67,14,14,na,datasets/Precise/233_DY_150128-173134_14.jpeg,datasets/Precise/67_DY_150127-135813_14.jpeg
I_035_94_13,non-mated,primary_impostor,035,94,13,13,na,datasets/Precise/035_01-13-F56W_20130808150407_13.jpeg,datasets/Precise/94_DY_150127-155109_13.jpeg
G_079_14_6459,mated,primary_genuine,079,079,14,14,na,datasets/Precise/079_03-14-F44AA_20130806123508_14.jpeg,datasets/Precise/079_10-14-F44AA_20130806124237_14.jpeg
I_130_266_13,non-mated,primary_impostor,130,266,13,13,na,datasets/Precise/130_DY_150128-084203_13.jpeg,datasets/Precise/266_DY_150129-095231_13.jpeg
I_198_59_14,non-mated,primary_impostor,198,59,14,14,na,datasets/Precise/198_DY_150128-144237_14.jpeg,datasets/Precise/59_DY_150127-131233_14.jpeg
I_237_257_13,non-mated,primary_impostor,237,257,13,13,na,datasets/Precise/237_DY_150128-174705_13.jpeg,datasets/Precise/257_DY_150129-092510_13.jpeg
I_003_280_14,non-mated,primary_impostor,003,280,14,14,na,datasets/Precise/003_01-14-F68A_20130806125409_14.jpeg,datasets/Precise/280_DY_150129-113639_14.jpeg
I_067_128_13,non-mated,primary_impostor,067,128,13,13,na,datasets/Precise/067_01-13-F34W_20130808153135_13.jpeg,datasets/Precise/128_DY_150128-082830_13.jpeg
I_190_61_13,non-mated,primary_impostor,190,61,13,13,na,datasets/Precise/190_150128-150615_13.jpeg,datasets/Precise/61_DY_150127-133445_13.jpeg
I_16_223_13,non-mated,primary_impostor,16,223,13,13,na,datasets/Precise/16_DY_150127-091336_13.jpeg,datasets/Precise/223_DY_150128-154125_13.jpeg
I_010_038_13,non-mated,primary_impostor,010,038,13,13,na,datasets/Precise/010_01-13-M28W_20130806155520_13.jpeg,datasets/Precise/038_01-13-F26W_20130807122347_13.jpeg
I_096_220_13,non-mated,primary_impostor,096,220,13,13,na,datasets/Precise/096_01-13-M52W_20130808104609_13.jpeg,datasets/Precise/220_DY_150128-161115_13.jpeg
I_145_270_13,non-mated,primary_impostor,145,270,13,13,na,datasets/Precise/145_DY_150128-100050_13.jpeg,datasets/Precise/270_DY_150129-102335_13.jpeg
G_041_14_3295,mated,primary_genuine,041,041,14,14,na,datasets/Precise/041_02-14-F53W_20130807094619_14.jpeg,datasets/Precise/041_04-14-F53W_20130807094814_14.jpeg
I_291_50_13,non-mated,primary_impostor,291,50,13,13,na,datasets/Precise/291_DY_150129-131912_13.jpeg,datasets/Precise/50_DY_150127-122000_13.jpeg
I_267_4_14,non-mated,primary_impostor,267,4,14,14,na,datasets/Precise/267_DY_150129-101750_14.jpeg,datasets/Precise/4_DY_150127-082757_14.jpeg
I_105_933_13,non-mated,primary_impostor,105,933,13,13,na,datasets/Precise/105_01-13-F40AA_20130808173432_13.jpeg,datasets/Precise/933_DY_150217-133903_13.jpeg
I_019_269_14,non-mated,primary_impostor,019,269,14,14,na,datasets/Precise/019_01-14-M55AA_20130806160412_14.jpeg,datasets/Precise/269_DY_150129-094305_14.jpeg
I_18_926_13,non-mated,primary_impostor,18,926,13,13,na,datasets/Precise/18_DY_150127-093116_13.jpeg,datasets/Precise/926_DY_150217-131153_13.jpeg
I_098_127_13,non-mated,primary_impostor,098,127,13,13,na,datasets/Precise/098_01-13-F45W_20130808155006_13.jpeg,datasets/Precise/127_DY_150128-083313_13.jpeg
I_033_087_14,non-mated,primary_impostor,033,087,14,14,na,datasets/Precise/033_01-14-F28W_20130808172244_14.jpeg,datasets/Precise/087_01-14-M27AA_20130808091216_14.jpeg
I_004_12_14,non-mated,primary_impostor,004,12,14,14,na,datasets/Precise/004_01-14-M70AA_20130808084559_14.jpeg,datasets/Precise/12_DY_150127-090417_14.jpeg
G_29_13_13996,mated,primary_genuine,29,29,13,13,na,datasets/Precise/29_NM_150127-101401_13.jpeg,datasets/Precise/29_WT_150127-111617_13.jpeg
I_092_156_14,non-mated,primary_impostor,092,156,14,14,na,datasets/Precise/092_01-14-M70W_20130806142244_14.jpeg,datasets/Precise/156_DY_150128-105600_14.jpeg
G_27_13_13575,mated,primary_genuine,27,27,13,13,na,datasets/Precise/27_NM_150127-142510_13.jpeg,datasets/Precise/27_WT_150127-142621_13.jpeg
I_064_54_13,non-mated,primary_impostor,064,54,13,13,na,datasets/Precise/064_01-13-F42H_20130808113230_13.jpeg,datasets/Precise/54_DY_150127-124955_13.jpeg
G_044_13_3425,mated,primary_genuine,044,044,13,13,na,datasets/Precise/044_01-13-M70H_20130806140640_13.jpeg,datasets/Precise/044_07-13-M70H_20130806141207_13.jpeg
G_040_14_3232,mated,primary_genuine,040,040,14,14,na,datasets/Precise/040_06-14-F56W_20130806104254_14.jpeg,datasets/Precise/040_09-14-F56W_20130806104734_14.jpeg
I_232_26_14,non-mated,primary_impostor,232,26,14,14,na,datasets/Precise/232_DY_150128-153451_14.jpeg,datasets/Precise/26_DY_150127-100405_14.jpeg
I_048_926_13,non-mated,primary_impostor,048,926,13,13,na,datasets/Precise/048_01-13-F47W_20130807113522_13.jpeg,datasets/Precise/926_DY_150217-131153_13.jpeg
I_157_160_14,non-mated,primary_impostor,157,160,14,14,na,datasets/Precise/157_DY_150128-120244_14.jpeg,datasets/Precise/160_DY_150128-115006_14.jpeg
I_231_258_14,non-mated,primary_impostor,231,258,14,14,na,datasets/Precise/231_DY_150128-172116_14.jpeg,datasets/Precise/258_DY_150129-093104_14.jpeg
I_061_30_13,non-mated,primary_impostor,061,30,13,13,na,datasets/Precise/061_01-13-F38AA_20130807124423_13.jpeg,datasets/Precise/30_DY_150127-102125_13.jpeg
G_071_14_5935,mated,primary_genuine,071,071,14,14,na,datasets/Precise/071_07-14-F42I_20130806162846_14.jpeg,datasets/Precise/071_08-14-F42I_20130806162949_14.jpeg
I_040_159_13,non-mated,primary_impostor,040,159,13,13,na,datasets/Precise/040_01-13-F56W_20130806103812_13.jpeg,datasets/Precise/159_DY_150128-111632_13.jpeg
I_063_59_14,non-mated,primary_impostor,063,59,14,14,na,datasets/Precise/063_01-14-F42AA_20130807161615_14.jpeg,datasets/Precise/59_DY_150127-131233_14.jpeg
I_120_216_13,non-mated,primary_impostor,120,216,13,13,na,datasets/Precise/120_DY_150127-180445_13.jpeg,datasets/Precise/216_DY_150128-172743_13.jpeg
G_067_14_5562,mated,primary_genuine,067,067,14,14,na,datasets/Precise/067_04-14-F34W_20130808153344_14.jpeg,datasets/Precise/067_07-14-F34W_20130808153548_14.jpeg
I_48_929_13,non-mated,primary_impostor,48,929,13,13,na,datasets/Precise/48_DY_150127-121148_13.jpeg,datasets/Precise/929_DY_150217-132249_13.jpeg
I_016_253_14,non-mated,primary_impostor,016,253,14,14,na,datasets/Precise/016_01-14-M30I_20130808154054_14.jpeg,datasets/Precise/253_DY_150129-104417_14.jpeg
I_194_37_13,non-mated,primary_impostor,194,37,13,13,na,datasets/Precise/194_DY_150128-133124_13.jpeg,datasets/Precise/37_DY_150127-110354_13.jpeg
I_222_903_13,non-mated,primary_impostor,222,903,13,13,na,datasets/Precise/222_DY_150128-163741_13.jpeg,datasets/Precise/903_DY_150217-110715_13.jpeg
I_014_025_14,non-mated,primary_impostor,014,025,14,14,na,datasets/Precise/014_01-14-M57AA_20130807180230_14.jpeg,datasets/Precise/025_01-14-F46AA_20130807173406_14.jpeg
I_037_263_14,non-mated,primary_impostor,037,263,14,14,na,datasets/Precise/037_01-14-F25W_20130807123517_14.jpeg,datasets/Precise/263_DY_150129-094834_14.jpeg
I_119_54_14,non-mated,primary_impostor,119,54,14,14,na,datasets/Precise/119_DY_150127-173053_14.jpeg,datasets/Precise/54_DY_150127-124955_14.jpeg
G_904_14_15501,mated,primary_genuine,904,904,14,14,na,datasets/Precise/904_DY_150217-111337_14.jpeg,datasets/Precise/904_NM_150217-111107_14.jpeg
I_192_37_13,non-mated,primary_impostor,192,37,13,13,na,datasets/Precise/192_DY_150128-152250_13.jpeg,datasets/Precise/37_DY_150127-110354_13.jpeg
I_172_280_14,non-mated,primary_impostor,172,280,14,14,na,datasets/Precise/172_DY_150128-112746_14.jpeg,datasets/Precise/280_DY_150129-113639_14.jpeg
I_054_225_14,non-mated,primary_impostor,054,225,14,14,na,datasets/Precise/054_01-14-M36A_20130806090443_14.jpeg,datasets/Precise/225_DY_150128-164234_14.jpeg
G_115_13_9820,mated,primary_genuine,115,115,13,13,na,datasets/Precise/115_NM_150127-173733_13.jpeg,datasets/Precise/115_NM_150127-183815_13.jpeg
I_248_83_13,non-mated,primary_impostor,248,83,13,13,na,datasets/Precise/248_DY_150129-085223_13.jpeg,datasets/Precise/83_150127-144642_13.jpeg
I_105_18_13,non-mated,primary_impostor,105,18,13,13,na,datasets/Precise/105_01-13-F40AA_20130808173432_13.jpeg,datasets/Precise/18_DY_150127-093116_13.jpeg
I_173_64_13,non-mated,primary_impostor,173,64,13,13,na,datasets/Precise/173_DY_150128-113145_13.jpeg,datasets/Precise/64_DY_150127-134348_13.jpeg
I_056_101_14,non-mated,primary_impostor,056,101,14,14,na,datasets/Precise/056_01-14-F68AA_20130807164151_14.jpeg,datasets/Precise/101_01-14-M55W_20130807120535_14.jpeg
I_237_269_14,non-mated,primary_impostor,237,269,14,14,na,datasets/Precise/237_DY_150128-174705_14.jpeg,datasets/Precise/269_DY_150129-094305_14.jpeg
I_025_196_13,non-mated,primary_impostor,025,196,13,13,na,datasets/Precise/025_01-13-F46AA_20130807173346_13.jpeg,datasets/Precise/196_DY_150128-140955_13.jpeg
I_087_40_13,non-mated,primary_impostor,087,40,13,13,na,datasets/Precise/087_01-13-M27AA_20130808091203_13.jpeg,datasets/Precise/40_DY_150127-112933_13.jpeg
I_93_935_13,non-mated,primary_impostor,93,935,13,13,na,datasets/Precise/93_DY_150127-154547_13.jpeg,datasets/Precise/935_DY_150217-134717_13.jpeg
I_164_908_13,non-mated,primary_impostor,164,908,13,13,na,datasets/Precise/164_DY_150128-112317_13.jpeg,datasets/Precise/908_DY_150217-113439_13.jpeg
G_061_14_5017,mated,primary_genuine,061,061,14,14,na,datasets/Precise/061_03-14-F38AA_20130807124642_14.jpeg,datasets/Precise/061_08-14-F38AA_20130807125029_14.jpeg
I_071_072_14,non-mated,primary_impostor,071,072,14,14,na,datasets/Precise/071_01-14-F42I_20130806162222_14.jpeg,datasets/Precise/072_01-14-M40AA_20130806175720_14.jpeg
G_258_13_13201,mated,primary_genuine,258,258,13,13,na,datasets/Precise/258_NM_150129-092813_13.jpeg,datasets/Precise/258_WT_150129-103024_13.jpeg
I_70_908_14,non-mated,primary_impostor,70,908,14,14,na,datasets/Precise/70_DY_150127-140331_14.jpeg,datasets/Precise/908_DY_150217-113439_14.jpeg
I_020_923_13,non-mated,primary_impostor,020,923,13,13,na,datasets/Precise/020_01-13-F53AA_20130806101218_13.jpeg,datasets/Precise/923_DY_150217-125702_13.jpeg
I_049_99_14,non-mated,primary_impostor,049,99,14,14,na,datasets/Precise/049_01-14-M48W_20130806174439_14.jpeg,datasets/Precise/99_DY_150127-160953_14.jpeg
I_222_263_14,non-mated,primary_impostor,222,263,14,14,na,datasets/Precise/222_DY_150128-163741_14.jpeg,datasets/Precise/263_DY_150129-094834_14.jpeg
I_025_106_14,non-mated,primary_impostor,025,106,14,14,na,datasets/Precise/025_01-14-F46AA_20130807173406_14.jpeg,datasets/Precise/106_01-14-M30W_20130808170839_14.jpeg
G_28_14_13826,mated,primary_genuine,28,28,14,14,na,datasets/Precise/28_DY_150127-110857_14.jpeg,datasets/Precise/28_NM_150127-110634_14.jpeg
I_188_225_14,non-mated,primary_impostor,188,225,14,14,na,datasets/Precise/188_DY_150128-131014_14.jpeg,datasets/Precise/225_DY_150128-164234_14.jpeg
I_246_280_14,non-mated,primary_impostor,246,280,14,14,na,datasets/Precise/246_DY_150129-083904_14.jpeg,datasets/Precise/280_DY_150129-113639_14.jpeg
I_031_217_13,non-mated,primary_impostor,031,217,13,13,na,datasets/Precise/031_01-13-F46H_20130808160828_13.jpeg,datasets/Precise/217_DY_150128-170356_13.jpeg
I_106_14_13,non-mated,primary_impostor,106,14,13,13,na,datasets/Precise/106_01-13-M30W_20130808170826_13.jpeg,datasets/Precise/14_DY_150127-090847_13.jpeg
I_019_173_14,non-mated,primary_impostor,019,173,14,14,na,datasets/Precise/019_01-14-M55AA_20130806160412_14.jpeg,datasets/Precise/173_DY_150128-113145_14.jpeg
G_109_14_9393,mated,primary_genuine,109,109,14,14,na,datasets/Precise/109_05-14-F25W_20130805165948_14.jpeg,datasets/Precise/109_NM_150127-175003_14.jpeg
I_055_38_13,non-mated,primary_impostor,055,38,13,13,na,datasets/Precise/055_01-13-M38AA_20130806121338_13.jpeg,datasets/Precise/38_DY_150127-111306_13.jpeg
I_184_40_14,non-mated,primary_impostor,184,40,14,14,na,datasets/Precise/184_DY_150128-131844_14.jpeg,datasets/Precise/40_DY_150127-112933_14.jpeg
I_099_913_14,non-mated,primary_impostor,099,913,14,14,na,datasets/Precise/099_01-14-M41AA_20130807165848_14.jpeg,datasets/Precise/913_DY_150217-120501_14.jpeg
I_269_936_14,non-mated,primary_impostor,269,936,14,14,na,datasets/Precise/269_DY_150129-094305_14.jpeg,datasets/Precise/936_DY_150217-135112_14.jpeg
I_065_27_14,non-mated,primary_impostor,065,27,14,14,na,datasets/Precise/065_01-14-M42H_20130807090905_14.jpeg,datasets/Precise/27_DY_150127-142737_14.jpeg
I_027_164_14,non-mated,primary_impostor,027,164,14,14,na,datasets/Precise/027_01-14-F46H_20130806153732_14.jpeg,datasets/Precise/164_DY_150128-112317_14.jpeg
I_054_915_14,non-mated,primary_impostor,054,915,14,14,na,datasets/Precise/054_01-14-M36A_20130806090443_14.jpeg,datasets/Precise/915_DY_150217-121633_14.jpeg
I_167_189_14,non-mated,primary_impostor,167,189,14,14,na,datasets/Precise/167_DY_150128-114213_14.jpeg,datasets/Precise/189_DY_150128-134129_14.jpeg
I_16_900_14,non-mated,primary_impostor,16,900,14,14,na,datasets/Precise/16_DY_150127-091336_14.jpeg,datasets/Precise/900_DY_150217-105318_14.jpeg
I_025_216_13,non-mated,primary_impostor,025,216,13,13,na,datasets/Precise/025_01-13-F46AA_20130807173346_13.jpeg,datasets/Precise/216_DY_150128-172743_13.jpeg
I_091_279_13,non-mated,primary_impostor,091,279,13,13,na,datasets/Precise/091_01-13-M65W_20130807181817_13.jpeg,datasets/Precise/279_DY_150129-110811_13.jpeg
I_29_47_14,non-mated,primary_impostor,29,47,14,14,na,datasets/Precise/29_DY_150127-101805_14.jpeg,datasets/Precise/47_DY_150127-120031_14.jpeg
I_223_289_13,non-mated,primary_impostor,223,289,13,13,na,datasets/Precise/223_DY_150128-154125_13.jpeg,datasets/Precise/289_DY_150129-130405_13.jpeg
I_064_56_14,non-mated,primary_impostor,064,56,14,14,na,datasets/Precise/064_01-14-F42H_20130808113239_14.jpeg,datasets/Precise/56_DY_150127-124218_14.jpeg
I_055_166_13,non-mated,primary_impostor,055,166,13,13,na,datasets/Precise/055_01-13-M38AA_20130806121338_13.jpeg,datasets/Precise/166_DY_150128-114617_13.jpeg
I_008_124_13,non-mated,primary_impostor,008,124,13,13,na,datasets/Precise/008_01-13-F54AA_20130806115519_13.jpeg,datasets/Precise/124_DY_150128-082032_13.jpeg
I_090_172_14,non-mated,primary_impostor,090,172,14,14,na,datasets/Precise/090_01-14-M26W_20130808115642_14.jpeg,datasets/Precise/172_DY_150128-112746_14.jpeg
I_61_90_14,non-mated,primary_impostor,61,90,14,14,na,datasets/Precise/61_DY_150127-133445_14.jpeg,datasets/Precise/90_DY_150127-154109_14.jpeg
I_060_95_13,non-mated,primary_impostor,060,95,13,13,na,datasets/Precise/060_01-13-F56W_20130807155513_13.jpeg,datasets/Precise/95_DY_150127-155549_13.jpeg
I_917_938_13,non-mated,primary_impostor,917,938,13,13,na,datasets/Precise/917_DY_150217-122818_13.jpeg,datasets/Precise/938_DY_150217-135727_13.jpeg
G_024_13_1995,mated,primary_genuine,024,024,13,13,na,datasets/Precise/024_02-13-F45AA_20130806145859_13.jpeg,datasets/Precise/024_09-13-F45AA_20130806150357_13.jpeg
I_105_27_14,non-mated,primary_impostor,105,27,14,14,na,datasets/Precise/105_01-14-F40AA_20130808173444_14.jpeg,datasets/Precise/27_DY_150127-142737_14.jpeg
I_080_258_13,non-mated,primary_impostor,080,258,13,13,na,datasets/Precise/080_01-13-M28H_20130807103018_13.jpeg,datasets/Precise/258_DY_150129-093105_13.jpeg
I_050_190_14,non-mated,primary_impostor,050,190,14,14,na,datasets/Precise/050_01-14-M62W_20130808144228_14.jpeg,datasets/Precise/190_150128-150615_14.jpeg
I_288_60_14,non-mated,primary_impostor,288,60,14,14,na,datasets/Precise/288_DY_150129-130719_14.jpeg,datasets/Precise/60_DY_150127-131740_14.jpeg
I_108_130_14,non-mated,primary_impostor,108,130,14,14,na,datasets/Precise/108_01-14-F28AA_20130808174848_14.jpeg,datasets/Precise/130_DY_150128-084203_14.jpeg
I_012_041_14,non-mated,primary_impostor,012,041,14,14,na,datasets/Precise/012_01-14-M58A_20130807085505_14.jpeg,datasets/Precise/041_01-14-F53W_20130807094517_14.jpeg
I_280_299_14,non-mated,primary_impostor,280,299,14,14,na,datasets/Precise/280_DY_150129-113639_14.jpeg,datasets/Precise/299_DY_150129-132259_14.jpeg
G_047_14_3746,mated,primary_genuine,047,047,14,14,na,datasets/Precise/047_02-14-M80W_20130807151244_14.jpeg,datasets/Precise/047_05-14-M80W_20130807151536_14.jpeg
I_029_53_14,non-mated,primary_impostor,029,53,14,14,na,datasets/Precise/029_01-14-M47H_20130808082930_14.jpeg,datasets/Precise/53_DY_150127-123333_14.jpeg
I_207_241_13,non-mated,primary_impostor,207,241,13,13,na,datasets/Precise/207_DY_150128-150011_13.jpeg,datasets/Precise/241_DY_150128-175055_13.jpeg
G_289_14_13802,mated,primary_genuine,289,289,14,14,na,datasets/Precise/289_NM_150129-140301_14.jpeg,datasets/Precise/289_WT_150129-130322_14.jpeg
I_062_252_13,non-mated,primary_impostor,062,252,13,13,na,datasets/Precise/062_01-13-M41AA_20130808095147_13.jpeg,datasets/Precise/252_DY_150129-090710_13.jpeg
I_107_902_13,non-mated,primary_impostor,107,902,13,13,na,datasets/Precise/107_01-13-F42AA_20130808175848_13.jpeg,datasets/Precise/902_DY_150217-110223_13.jpeg
I_011_230_13,non-mated,primary_impostor,011,230,13,13,na,datasets/Precise/011_01-13-F24A_20130808164113_13.jpeg,datasets/Precise/230_NM_150128-171048_13.jpeg
I_258_64_14,non-mated,primary_impostor,258,64,14,14,na,datasets/Precise/258_DY_150129-093104_14.jpeg,datasets/Precise/64_DY_150127-134348_14.jpeg
G_939_13_16572,mated,primary_genuine,939,939,13,13,na,datasets/Precise/939_DY_150217-140044_13.jpeg,datasets/Precise/939_NM_150217-135901_13.jpeg
I_116_171_13,non-mated,primary_impostor,116,171,13,13,na,datasets/Precise/116_DY_150127-171134_13.jpeg,datasets/Precise/171_DY_150128-110927_13.jpeg
I_027_090_14,non-mated,primary_impostor,027,090,14,14,na,datasets/Precise/027_01-14-F46H_20130806153732_14.jpeg,datasets/Precise/090_01-14-M26W_20130808115642_14.jpeg
I_266_929_14,non-mated,primary_impostor,266,929,14,14,na,datasets/Precise/266_DY_150129-095231_14.jpeg,datasets/Precise/929_DY_150217-132249_14.jpeg
I_013_46_14,non-mated,primary_impostor,013,46,14,14,na,datasets/Precise/013_01-14-F59AA_20130807135828_14.jpeg,datasets/Precise/46_DY_150127-115039_14.jpeg
I_096_909_14,non-mated,primary_impostor,096,909,14,14,na,datasets/Precise/096_01-14-M52W_20130808104625_14.jpeg,datasets/Precise/909_DY_150217-114026_14.jpeg
I_220_257_14,non-mated,primary_impostor,220,257,14,14,na,datasets/Precise/220_DY_150128-161115_14.jpeg,datasets/Precise/257_DY_150129-092510_14.jpeg
I_070_40_14,non-mated,primary_impostor,070,40,14,14,na,datasets/Precise/070_01-14-F33A_20130807084013_14.jpeg,datasets/Precise/40_DY_150127-112933_14.jpeg
I_075_127_13,non-mated,primary_impostor,075,127,13,13,na,datasets/Precise/075_01-13-F28AA_20130808092341_13.jpeg,datasets/Precise/127_DY_150128-083313_13.jpeg
G_044_14_3506,mated,primary_genuine,044,044,14,14,na,datasets/Precise/044_07-14-M70H_20130806141223_14.jpeg,datasets/Precise/044_10-14-M70H_20130806141636_14.jpeg
I_149_76_13,non-mated,primary_impostor,149,76,13,13,na,datasets/Precise/149_DY_150128-101053_13.jpeg,datasets/Precise/76_DY_150127-142250_13.jpeg
I_012_016_14,non-mated,primary_impostor,012,016,14,14,na,datasets/Precise/012_01-14-M58A_20130807085505_14.jpeg,datasets/Precise/016_01-14-M30I_20130808154054_14.jpeg
I_167_94_13,non-mated,primary_impostor,167,94,13,13,na,datasets/Precise/167_DY_150128-114213_13.jpeg,datasets/Precise/94_DY_150127-155109_13.jpeg
I_197_245_13,non-mated,primary_impostor,197,245,13,13,na,datasets/Precise/197_DY_150128-134629_13.jpeg,datasets/Precise/245_DY_150129-083338_13.jpeg
I_071_200_14,non-mated,primary_impostor,071,200,14,14,na,datasets/Precise/071_01-14-F42I_20130806162222_14.jpeg,datasets/Precise/200_DY_150128-135126_14.jpeg
I_035_292_14,non-mated,primary_impostor,035,292,14,14,na,datasets/Precise/035_01-14-F56W_20130808150418_14.jpeg,datasets/Precise/292_DY_150129-131338_14.jpeg
I_115_241_13,non-mated,primary_impostor,115,241,13,13,na,datasets/Precise/115_DY_150127-174022_13.jpeg,datasets/Precise/241_DY_150128-175055_13.jpeg
G_109_13_9232,mated,primary_genuine,109,109,13,13,na,datasets/Precise/109_02-13-F25W_20130805165708_13.jpeg,datasets/Precise/109_09-13-F25W_20130805170223_13.jpeg
I_170_222_13,non-mated,primary_impostor,170,222,13,13,na,datasets/Precise/170_DY_150128-120723_13.jpeg,datasets/Precise/222_DY_150128-163741_13.jpeg
I_020_100_13,non-mated,primary_impostor,020,100,13,13,na,datasets/Precise/020_01-13-F53AA_20130806101218_13.jpeg,datasets/Precise/100_01-13-M67W_20130807115109_13.jpeg
I_099_30_14,non-mated,primary_impostor,099,30,14,14,na,datasets/Precise/099_01-14-M41AA_20130807165848_14.jpeg,datasets/Precise/30_DY_150127-102125_14.jpeg
I_017_3_13,non-mated,primary_impostor,017,3,13,13,na,datasets/Precise/017_01-13-F56AA_20130807171523_13.jpeg,datasets/Precise/3_DY_150127-084643_13.jpeg
I_080_28_14,non-mated,primary_impostor,080,28,14,14,na,datasets/Precise/080_01-14-M28H_20130807103027_14.jpeg,datasets/Precise/28_DY_150127-100823_14.jpeg
I_006_088_13,non-mated,primary_impostor,006,088,13,13,na,datasets/Precise/006_01-13-M65AA_20130806165031_13.jpeg,datasets/Precise/088_01-13-M59W_20130808141758_13.jpeg
I_074_267_14,non-mated,primary_impostor,074,267,14,14,na,datasets/Precise/074_01-14-F32A_20130808140226_14.jpeg,datasets/Precise/267_DY_150129-101750_14.jpeg
I_008_248_13,non-mated,primary_impostor,008,248,13,13,na,datasets/Precise/008_01-13-F54AA_20130806115519_13.jpeg,datasets/Precise/248_DY_150129-085223_13.jpeg
I_65_915_13,non-mated,primary_impostor,65,915,13,13,na,datasets/Precise/65_DY_150127-132433_13.jpeg,datasets/Precise/915_DY_150217-121633_13.jpeg
I_125_921_14,non-mated,primary_impostor,125,921,14,14,na,datasets/Precise/125_DY_150128-080953_14.jpeg,datasets/Precise/921_DY_150217-124708_14.jpeg
I_249_281_14,non-mated,primary_impostor,249,281,14,14,na,datasets/Precise/249_DY_150129-084813_14.jpeg,datasets/Precise/281_DY_150129-113013_14.jpeg
I_36_67_14,non-mated,primary_impostor,36,67,14,14,na,datasets/Precise/36_DY_150127-110019_14.jpeg,datasets/Precise/67_DY_150127-135813_14.jpeg
I_64_68_14,non-mated,primary_impostor,64,68,14,14,na,datasets/Precise/64_DY_150127-134348_14.jpeg,datasets/Precise/68_DY_150127-135219_14.jpeg
I_123_249_14,non-mated,primary_impostor,123,249,14,14,na,datasets/Precise/123_DY_150128-081319_14.jpeg,datasets/Precise/249_DY_150129-084813_14.jpeg
G_247_14_12922,mated,primary_genuine,247,247,14,14,na,datasets/Precise/247_DY_150129-081732_14.jpeg,datasets/Precise/247_NM_150129-091546_14.jpeg
I_911_931_14,non-mated,primary_impostor,911,931,14,14,na,datasets/Precise/911_DY_150217-115348_14.jpeg,datasets/Precise/931_DY_150217-132939_14.jpeg
I_111_254_13,non-mated,primary_impostor,111,254,13,13,na,datasets/Precise/111_01-13-M25W_20130805163607_13.jpeg,datasets/Precise/254_DY_150129-090335_13.jpeg
I_158_92_13,non-mated,primary_impostor,158,92,13,13,na,datasets/Precise/158_DY_150128-110159_13.jpeg,datasets/Precise/92_DY_150127-152615_13.jpeg
I_152_16_13,non-mated,primary_impostor,152,16,13,13,na,datasets/Precise/152_DY_150128-104740_13.jpeg,datasets/Precise/16_DY_150127-091336_13.jpeg
I_062_093_13,non-mated,primary_impostor,062,093,13,13,na,datasets/Precise/062_01-13-M41AA_20130808095147_13.jpeg,datasets/Precise/093_01-13-M64W_20130807154246_13.jpeg
I_091_70_14,non-mated,primary_impostor,091,70,14,14,na,datasets/Precise/091_01-14-M65W_20130807181830_14.jpeg,datasets/Precise/70_DY_150127-140331_14.jpeg
