pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_00002357_00002415_frgp14,impostor,14,left,2357,2415,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:00
I_00002327_00002481_frgp13,impostor,13,right,2327,2481,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:00
I_00002310_00002398_frgp13,impostor,13,right,2310,2398,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:00
I_00002312_00002423_frgp13,impostor,13,right,2312,2423,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:01
I_00002325_00002360_frgp13,impostor,13,right,2325,2360,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:01
I_00002367_00002396_frgp14,impostor,14,left,2367,2396,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:01
I_00002348_00002392_frgp13,impostor,13,right,2348,2392,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:02
I_00002326_00002334_frgp13,impostor,13,right,2326,2334,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:02
I_00002328_00002372_frgp14,impostor,14,left,2328,2372,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:02
I_00002339_00002349_frgp13,impostor,13,right,2339,2349,B,0,0,0.283,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:02
I_00002312_00002360_frgp14,impostor,14,left,2312,2360,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:03
I_00002319_00002360_frgp13,impostor,13,right,2319,2360,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:03
I_00002383_00002403_frgp14,impostor,14,left,2383,2403,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:03
I_00002332_00002407_frgp13,impostor,13,right,2332,2407,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:04
I_00002359_00002402_frgp14,impostor,14,left,2359,2402,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:04
I_00002329_00002481_frgp14,impostor,14,left,2329,2481,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:04
I_00002319_00002325_frgp14,impostor,14,left,2319,2325,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:04
I_00002325_00002423_frgp14,impostor,14,left,2325,2423,B,0,0,0.276,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:05
I_00002357_00002398_frgp14,impostor,14,left,2357,2398,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:05
I_00002356_00002481_frgp14,impostor,14,left,2356,2481,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:05
I_00002379_00002415_frgp14,impostor,14,left,2379,2415,B,65,65,0.299,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:06
I_00002340_00002359_frgp13,impostor,13,right,2340,2359,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:06
I_00002398_00002462_frgp14,impostor,14,left,2398,2462,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:06
I_00002312_00002418_frgp13,impostor,13,right,2312,2418,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:06
I_00002403_00002428_frgp13,impostor,13,right,2403,2428,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:07
I_00002339_00002351_frgp14,impostor,14,left,2339,2351,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:07
I_00002351_00002455_frgp13,impostor,13,right,2351,2455,B,0,0,0.276,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:07
I_00002339_00002398_frgp14,impostor,14,left,2339,2398,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:08
I_00002352_00002409_frgp13,impostor,13,right,2352,2409,B,65,65,0.303,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:08
I_00002339_00002455_frgp13,impostor,13,right,2339,2455,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:08
I_00002306_00002317_frgp13,impostor,13,right,2306,2317,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:09
I_00002353_00002368_frgp13,impostor,13,right,2353,2368,B,0,0,0.276,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:09
I_00002415_00002481_frgp13,impostor,13,right,2415,2481,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:09
I_00002319_00002372_frgp14,impostor,14,left,2319,2372,B,85,85,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:09
I_00002337_00002374_frgp14,impostor,14,left,2337,2374,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:10
I_00002369_00002399_frgp14,impostor,14,left,2369,2399,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:10
I_00002381_00002425_frgp13,impostor,13,right,2381,2425,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:10
G_2334_frgp13,genuine,13,right,2334,2334,A,100,100,0.391,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:11
I_00002326_00002440_frgp13,impostor,13,right,2326,2440,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:11
I_00002313_00002342_frgp13,impostor,13,right,2313,2342,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:11
I_00002313_00002329_frgp14,impostor,14,left,2313,2329,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:12
I_00002328_00002426_frgp13,impostor,13,right,2328,2426,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:12
I_00002341_00002344_frgp13,impostor,13,right,2341,2344,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:12
I_00002326_00002463_frgp13,impostor,13,right,2326,2463,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:12
I_00002313_00002423_frgp13,impostor,13,right,2313,2423,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:13
I_00002329_00002428_frgp14,impostor,14,left,2329,2428,B,85,85,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:13
I_00002348_00002376_frgp13,impostor,13,right,2348,2376,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:13
I_00002337_00002371_frgp13,impostor,13,right,2337,2371,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:14
I_00002325_00002428_frgp14,impostor,14,left,2325,2428,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:14
I_00002334_00002462_frgp13,impostor,13,right,2334,2462,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:14
I_00002352_00002370_frgp14,impostor,14,left,2352,2370,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:14
I_00002315_00002401_frgp13,impostor,13,right,2315,2401,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:15
I_00002348_00002349_frgp14,impostor,14,left,2348,2349,B,0,0,0.28,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:15
I_00002321_00002341_frgp14,impostor,14,left,2321,2341,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:15
I_00002310_00002405_frgp13,impostor,13,right,2310,2405,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:16
I_00002325_00002370_frgp14,impostor,14,left,2325,2370,B,65,65,0.29,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:16
I_00002314_00002413_frgp14,impostor,14,left,2314,2413,B,0,0,0.276,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:16
I_00002356_00002379_frgp13,impostor,13,right,2356,2379,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:17
I_00002392_00002396_frgp13,impostor,13,right,2392,2396,B,65,65,0.299,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:17
I_00002317_00002426_frgp14,impostor,14,left,2317,2426,B,65,65,0.302,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:17
I_00002355_00002360_frgp13,impostor,13,right,2355,2360,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:17
I_00002398_00002413_frgp13,impostor,13,right,2398,2413,B,85,85,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:18
I_00002402_00002409_frgp13,impostor,13,right,2402,2409,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:18
I_00002379_00002447_frgp14,impostor,14,left,2379,2447,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:18
I_00002307_00002338_frgp14,impostor,14,left,2307,2338,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:19
I_00002355_00002367_frgp14,impostor,14,left,2355,2367,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:19
I_00002339_00002358_frgp13,impostor,13,right,2339,2358,B,0,0,0.275,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:19
I_00002325_00002339_frgp14,impostor,14,left,2325,2339,B,65,65,0.29,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:19
I_00002357_00002392_frgp14,impostor,14,left,2357,2392,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:20
I_00002372_00002407_frgp14,impostor,14,left,2372,2407,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:20
I_00002391_00002408_frgp14,impostor,14,left,2391,2408,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:20
I_00002384_00002423_frgp13,impostor,13,right,2384,2423,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:21
I_00002352_00002391_frgp14,impostor,14,left,2352,2391,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:21
I_00002313_00002403_frgp14,impostor,14,left,2313,2403,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:21
I_00002319_00002405_frgp13,impostor,13,right,2319,2405,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:21
I_00002342_00002357_frgp13,impostor,13,right,2342,2357,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:22
I_00002314_00002349_frgp13,impostor,13,right,2314,2349,B,0,0,0.28,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:22
I_00002386_00002409_frgp14,impostor,14,left,2386,2409,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:22
I_00002314_00002342_frgp14,impostor,14,left,2314,2342,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:23
I_00002360_00002418_frgp14,impostor,14,left,2360,2418,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:23
I_00002326_00002338_frgp13,impostor,13,right,2326,2338,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:23
I_00002326_00002368_frgp13,impostor,13,right,2326,2368,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:24
I_00002310_00002326_frgp13,impostor,13,right,2310,2326,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:24
I_00002337_00002340_frgp14,impostor,14,left,2337,2340,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:24
I_00002326_00002364_frgp14,impostor,14,left,2326,2364,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:24
I_00002315_00002398_frgp14,impostor,14,left,2315,2398,B,85,85,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:25
I_00002313_00002330_frgp13,impostor,13,right,2313,2330,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:25
I_00002303_00002341_frgp14,impostor,14,left,2303,2341,B,0,0,0.279,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:25
I_00002379_00002455_frgp13,impostor,13,right,2379,2455,B,65,65,0.316,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:26
I_00002312_00002348_frgp13,impostor,13,right,2312,2348,B,65,65,0.316,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:26
I_00002364_00002408_frgp14,impostor,14,left,2364,2408,B,65,65,0.316,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:26
I_00002319_00002353_frgp13,impostor,13,right,2319,2353,B,65,65,0.313,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:27
I_00002462_00002463_frgp13,impostor,13,right,2462,2463,B,0,0,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:27
I_00002342_00002407_frgp13,impostor,13,right,2342,2407,B,65,65,0.317,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:27
I_00002307_00002424_frgp13,impostor,13,right,2307,2424,B,85,85,0.303,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:27
I_00002330_00002348_frgp13,impostor,13,right,2330,2348,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:28
I_00002364_00002370_frgp13,impostor,13,right,2364,2370,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:28
I_00002396_00002426_frgp13,impostor,13,right,2396,2426,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:28
G_2358_frgp14,genuine,14,left,2358,2358,A,100,100,0.395,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:29
I_00002415_00002447_frgp13,impostor,13,right,2415,2447,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:29
I_00002352_00002367_frgp13,impostor,13,right,2352,2367,B,85,85,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:29
I_00002315_00002362_frgp14,impostor,14,left,2315,2362,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:30
I_00002303_00002325_frgp13,impostor,13,right,2303,2325,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:30
I_00002317_00002327_frgp13,impostor,13,right,2317,2327,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:30
I_00002303_00002330_frgp14,impostor,14,left,2303,2330,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:31
I_00002349_00002415_frgp14,impostor,14,left,2349,2415,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:31
I_00002327_00002359_frgp14,impostor,14,left,2327,2359,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:31
I_00002375_00002406_frgp14,impostor,14,left,2375,2406,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:31
I_00002338_00002375_frgp14,impostor,14,left,2338,2375,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:32
I_00002353_00002376_frgp13,impostor,13,right,2353,2376,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:32
I_00002313_00002349_frgp14,impostor,14,left,2313,2349,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:32
I_00002310_00002337_frgp13,impostor,13,right,2310,2337,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:33
I_00002307_00002351_frgp13,impostor,13,right,2307,2351,B,65,65,0.29,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:33
I_00002349_00002409_frgp13,impostor,13,right,2349,2409,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:33
I_00002320_00002391_frgp13,impostor,13,right,2320,2391,B,85,85,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:33
I_00002376_00002455_frgp14,impostor,14,left,2376,2455,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:34
I_00002339_00002409_frgp14,impostor,14,left,2339,2409,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:34
I_00002303_00002348_frgp13,impostor,13,right,2303,2348,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:34
I_00002355_00002425_frgp13,impostor,13,right,2355,2425,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:35
I_00002394_00002440_frgp14,impostor,14,left,2394,2440,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:35
I_00002369_00002413_frgp13,impostor,13,right,2369,2413,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:35
I_00002339_00002379_frgp13,impostor,13,right,2339,2379,B,65,65,0.301,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:35
I_00002353_00002447_frgp13,impostor,13,right,2353,2447,B,65,65,0.299,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:36
I_00002332_00002364_frgp13,impostor,13,right,2332,2364,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:36
I_00002368_00002402_frgp14,impostor,14,left,2368,2402,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:36
I_00002315_00002418_frgp13,impostor,13,right,2315,2418,B,65,65,0.3,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:37
I_00002351_00002463_frgp13,impostor,13,right,2351,2463,B,0,0,0.281,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:37
I_00002319_00002407_frgp14,impostor,14,left,2319,2407,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:37
I_00002307_00002362_frgp14,impostor,14,left,2307,2362,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:38
I_00002351_00002425_frgp14,impostor,14,left,2351,2425,B,0,0,0.281,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:38
I_00002319_00002320_frgp14,impostor,14,left,2319,2320,B,65,65,0.299,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:38
I_00002341_00002440_frgp14,impostor,14,left,2341,2440,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:38
I_00002351_00002355_frgp13,impostor,13,right,2351,2355,B,0,0,0.273,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:39
G_2369_frgp14,genuine,14,left,2369,2369,A,100,100,0.396,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:39
I_00002344_00002418_frgp14,impostor,14,left,2344,2418,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:39
I_00002338_00002340_frgp13,impostor,13,right,2338,2340,B,85,85,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:40
I_00002409_00002455_frgp14,impostor,14,left,2409,2455,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:40
I_00002330_00002356_frgp13,impostor,13,right,2330,2356,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:40
I_00002337_00002383_frgp14,impostor,14,left,2337,2383,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:41
I_00002352_00002362_frgp14,impostor,14,left,2352,2362,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:41
I_00002310_00002374_frgp14,impostor,14,left,2310,2374,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:41
I_00002348_00002380_frgp14,impostor,14,left,2348,2380,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:41
I_00002319_00002423_frgp13,impostor,13,right,2319,2423,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:42
I_00002357_00002440_frgp13,impostor,13,right,2357,2440,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:42
I_00002332_00002344_frgp13,impostor,13,right,2332,2344,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:42
I_00002341_00002384_frgp14,impostor,14,left,2341,2384,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:43
I_00002319_00002463_frgp13,impostor,13,right,2319,2463,B,0,0,0.276,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:43
I_00002339_00002418_frgp13,impostor,13,right,2339,2418,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:43
I_00002342_00002395_frgp13,impostor,13,right,2342,2395,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:44
I_00002356_00002395_frgp13,impostor,13,right,2356,2395,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:44
I_00002349_00002370_frgp13,impostor,13,right,2349,2370,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:44
I_00002403_00002425_frgp13,impostor,13,right,2403,2425,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:44
I_00002339_00002349_frgp14,impostor,14,left,2339,2349,B,0,0,0.281,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:45
I_00002368_00002370_frgp13,impostor,13,right,2368,2370,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:45
I_00002360_00002388_frgp13,impostor,13,right,2360,2388,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:45
I_00002408_00002440_frgp14,impostor,14,left,2408,2440,B,65,65,0.299,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:46
I_00002348_00002423_frgp14,impostor,14,left,2348,2423,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:46
I_00002391_00002398_frgp13,impostor,13,right,2391,2398,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:46
I_00002364_00002406_frgp13,impostor,13,right,2364,2406,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:46
I_00002310_00002315_frgp14,impostor,14,left,2310,2315,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:47
I_00002313_00002351_frgp14,impostor,14,left,2313,2351,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:47
I_00002386_00002388_frgp14,impostor,14,left,2386,2388,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:47
I_00002371_00002386_frgp13,impostor,13,right,2371,2386,B,0,0,0.279,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:48
I_00002317_00002339_frgp14,impostor,14,left,2317,2339,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:48
I_00002330_00002367_frgp14,impostor,14,left,2330,2367,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:48
I_00002356_00002391_frgp13,impostor,13,right,2356,2391,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:49
I_00002341_00002386_frgp13,impostor,13,right,2341,2386,B,65,65,0.299,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:49
I_00002337_00002405_frgp14,impostor,14,left,2337,2405,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:49
I_00002379_00002384_frgp14,impostor,14,left,2379,2384,B,85,85,0.308,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:49
I_00002338_00002403_frgp13,impostor,13,right,2338,2403,B,65,65,0.319,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:50
I_00002353_00002403_frgp13,impostor,13,right,2353,2403,B,65,65,0.318,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:50
I_00002315_00002327_frgp13,impostor,13,right,2315,2327,B,85,85,0.312,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:50
I_00002303_00002383_frgp13,impostor,13,right,2303,2383,B,65,65,0.319,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:51
I_00002357_00002423_frgp14,impostor,14,left,2357,2423,B,65,65,0.32,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:51
I_00002401_00002413_frgp13,impostor,13,right,2401,2413,B,85,85,0.319,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:51
I_00002303_00002329_frgp14,impostor,14,left,2303,2329,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:52
I_00002340_00002364_frgp14,impostor,14,left,2340,2364,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:52
I_00002328_00002353_frgp14,impostor,14,left,2328,2353,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:52
I_00002428_00002481_frgp13,impostor,13,right,2428,2481,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:52
I_00002374_00002413_frgp14,impostor,14,left,2374,2413,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:53
I_00002341_00002352_frgp13,impostor,13,right,2341,2352,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:53
I_00002351_00002396_frgp14,impostor,14,left,2351,2396,B,0,0,0.279,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:53
I_00002313_00002370_frgp14,impostor,14,left,2313,2370,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:54
I_00002398_00002426_frgp14,impostor,14,left,2398,2426,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:54
I_00002395_00002406_frgp14,impostor,14,left,2395,2406,B,0,0,0.281,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:54
I_00002341_00002371_frgp14,impostor,14,left,2341,2371,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:48:55
