pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,res1,res2,latency_s,model,prompting_setting,timestamp
I_2313_2371_frgp14,impostor,14,left,2313,2371,B,65,65,1000,500,0.386,qwen3vl,similarity_score,2026-07-13T18:59:14
I_2313_2372_frgp14,impostor,14,left,2313,2372,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-13T18:59:14
I_2313_2373_frgp14,impostor,14,left,2313,2373,B,0,0,1000,500,0.365,qwen3vl,similarity_score,2026-07-13T18:59:14
I_2313_2374_frgp14,impostor,14,left,2313,2374,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-13T18:59:15
I_2313_2375_frgp14,impostor,14,left,2313,2375,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-13T18:59:15
I_2313_2376_frgp14,impostor,14,left,2313,2376,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-13T18:59:15
I_2313_2379_frgp14,impostor,14,left,2313,2379,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-13T18:59:16
I_2313_2380_frgp14,impostor,14,left,2313,2380,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-13T18:59:16
I_2313_2381_frgp14,impostor,14,left,2313,2381,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-13T18:59:17
I_2313_2383_frgp14,impostor,14,left,2313,2383,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-13T18:59:17
I_2313_2384_frgp14,impostor,14,left,2313,2384,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-13T18:59:17
I_2313_2386_frgp14,impostor,14,left,2313,2386,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-13T18:59:18
I_2313_2388_frgp14,impostor,14,left,2313,2388,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-13T18:59:18
I_2313_2391_frgp14,impostor,14,left,2313,2391,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-13T18:59:19
I_2313_2392_frgp14,impostor,14,left,2313,2392,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-13T18:59:19
I_2313_2394_frgp14,impostor,14,left,2313,2394,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-13T18:59:19
I_2313_2395_frgp14,impostor,14,left,2313,2395,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-13T18:59:20
I_2313_2396_frgp14,impostor,14,left,2313,2396,B,0,0,1000,500,0.367,qwen3vl,similarity_score,2026-07-13T18:59:20
I_2313_2398_frgp14,impostor,14,left,2313,2398,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-13T18:59:20
I_2313_2399_frgp14,impostor,14,left,2313,2399,B,0,0,1000,500,0.367,qwen3vl,similarity_score,2026-07-13T18:59:21
I_2313_2401_frgp14,impostor,14,left,2313,2401,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-13T18:59:21
I_2313_2402_frgp14,impostor,14,left,2313,2402,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-13T18:59:22
I_2313_2403_frgp14,impostor,14,left,2313,2403,B,0,0,1000,500,0.362,qwen3vl,similarity_score,2026-07-13T18:59:22
I_2313_2405_frgp14,impostor,14,left,2313,2405,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-13T18:59:22
I_2313_2406_frgp14,impostor,14,left,2313,2406,B,0,0,1000,500,0.362,qwen3vl,similarity_score,2026-07-13T18:59:23
I_2313_2407_frgp14,impostor,14,left,2313,2407,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-13T18:59:23
I_2313_2408_frgp14,impostor,14,left,2313,2408,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-13T18:59:23
I_2313_2409_frgp14,impostor,14,left,2313,2409,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-13T18:59:24
I_2313_2412_frgp14,impostor,14,left,2313,2412,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-13T18:59:24
I_2313_2413_frgp14,impostor,14,left,2313,2413,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-13T18:59:25
I_2313_2415_frgp14,impostor,14,left,2313,2415,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-13T18:59:25
I_2313_2418_frgp14,impostor,14,left,2313,2418,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-13T18:59:25
I_2313_2423_frgp14,impostor,14,left,2313,2423,B,0,0,1000,500,0.365,qwen3vl,similarity_score,2026-07-13T18:59:26
I_2313_2424_frgp14,impostor,14,left,2313,2424,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-13T18:59:26
I_2313_2425_frgp14,impostor,14,left,2313,2425,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-13T18:59:26
I_2313_2426_frgp14,impostor,14,left,2313,2426,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-13T18:59:27
I_2313_2428_frgp14,impostor,14,left,2313,2428,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-13T18:59:27
I_2313_2440_frgp14,impostor,14,left,2313,2440,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-13T18:59:28
I_2313_2447_frgp14,impostor,14,left,2313,2447,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-13T18:59:28
I_2313_2455_frgp14,impostor,14,left,2313,2455,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-13T18:59:28
I_2313_2462_frgp14,impostor,14,left,2313,2462,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-13T18:59:29
I_2313_2463_frgp14,impostor,14,left,2313,2463,B,0,0,1000,500,0.366,qwen3vl,similarity_score,2026-07-13T18:59:29
I_2313_2481_frgp14,impostor,14,left,2313,2481,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-13T18:59:30
I_2314_2315_frgp14,impostor,14,left,2314,2315,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T18:59:30
I_2314_2317_frgp14,impostor,14,left,2314,2317,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T18:59:30
I_2314_2319_frgp14,impostor,14,left,2314,2319,B,85,85,1000,500,0.37,qwen3vl,similarity_score,2026-07-13T18:59:31
I_2314_2320_frgp14,impostor,14,left,2314,2320,B,65,65,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T18:59:31
I_2314_2321_frgp14,impostor,14,left,2314,2321,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T18:59:31
I_2314_2325_frgp14,impostor,14,left,2314,2325,B,85,85,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T18:59:32
I_2314_2326_frgp14,impostor,14,left,2314,2326,B,0,0,1000,500,0.361,qwen3vl,similarity_score,2026-07-13T18:59:32
I_2314_2327_frgp14,impostor,14,left,2314,2327,B,85,85,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T18:59:32
I_2314_2328_frgp14,impostor,14,left,2314,2328,B,0,0,1000,500,0.36,qwen3vl,similarity_score,2026-07-13T18:59:33
I_2314_2329_frgp14,impostor,14,left,2314,2329,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T18:59:33
I_2314_2330_frgp14,impostor,14,left,2314,2330,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-13T18:59:34
I_2314_2332_frgp14,impostor,14,left,2314,2332,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-13T18:59:34
I_2314_2334_frgp14,impostor,14,left,2314,2334,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T18:59:34
I_2314_2337_frgp14,impostor,14,left,2314,2337,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-13T18:59:35
I_2314_2338_frgp14,impostor,14,left,2314,2338,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-13T18:59:35
I_2314_2339_frgp14,impostor,14,left,2314,2339,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-13T18:59:36
I_2314_2340_frgp14,impostor,14,left,2314,2340,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-13T18:59:36
I_2314_2341_frgp14,impostor,14,left,2314,2341,B,0,0,1000,500,0.362,qwen3vl,similarity_score,2026-07-13T18:59:36
I_2314_2342_frgp14,impostor,14,left,2314,2342,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T18:59:37
I_2314_2344_frgp14,impostor,14,left,2314,2344,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T18:59:37
I_2314_2348_frgp14,impostor,14,left,2314,2348,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T18:59:37
I_2314_2349_frgp14,impostor,14,left,2314,2349,B,0,0,1000,500,0.36,qwen3vl,similarity_score,2026-07-13T18:59:38
I_2314_2351_frgp14,impostor,14,left,2314,2351,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T18:59:38
I_2314_2352_frgp14,impostor,14,left,2314,2352,B,0,0,1000,500,0.36,qwen3vl,similarity_score,2026-07-13T18:59:38
I_2314_2353_frgp14,impostor,14,left,2314,2353,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T18:59:39
I_2314_2355_frgp14,impostor,14,left,2314,2355,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T18:59:39
I_2314_2356_frgp14,impostor,14,left,2314,2356,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T18:59:40
I_2314_2357_frgp14,impostor,14,left,2314,2357,B,0,0,1000,500,0.358,qwen3vl,similarity_score,2026-07-13T18:59:40
I_2314_2358_frgp14,impostor,14,left,2314,2358,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T18:59:40
I_2314_2359_frgp14,impostor,14,left,2314,2359,B,0,0,1000,500,0.356,qwen3vl,similarity_score,2026-07-13T18:59:41
I_2314_2360_frgp14,impostor,14,left,2314,2360,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T18:59:41
I_2314_2362_frgp14,impostor,14,left,2314,2362,B,65,65,1000,500,0.37,qwen3vl,similarity_score,2026-07-13T18:59:41
I_2314_2364_frgp14,impostor,14,left,2314,2364,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T18:59:42
I_2314_2367_frgp14,impostor,14,left,2314,2367,B,0,0,1000,500,0.356,qwen3vl,similarity_score,2026-07-13T18:59:42
I_2314_2368_frgp14,impostor,14,left,2314,2368,B,0,0,1000,500,0.358,qwen3vl,similarity_score,2026-07-13T18:59:43
I_2314_2369_frgp14,impostor,14,left,2314,2369,B,0,0,1000,500,0.357,qwen3vl,similarity_score,2026-07-13T18:59:43
I_2314_2370_frgp14,impostor,14,left,2314,2370,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T18:59:43
I_2314_2371_frgp14,impostor,14,left,2314,2371,B,0,0,1000,500,0.361,qwen3vl,similarity_score,2026-07-13T18:59:44
I_2314_2372_frgp14,impostor,14,left,2314,2372,B,85,85,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T18:59:44
I_2314_2373_frgp14,impostor,14,left,2314,2373,B,0,0,1000,500,0.358,qwen3vl,similarity_score,2026-07-13T18:59:44
I_2314_2374_frgp14,impostor,14,left,2314,2374,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T18:59:45
I_2314_2375_frgp14,impostor,14,left,2314,2375,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T18:59:45
I_2314_2376_frgp14,impostor,14,left,2314,2376,B,0,0,1000,500,0.36,qwen3vl,similarity_score,2026-07-13T18:59:45
I_2314_2379_frgp14,impostor,14,left,2314,2379,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T18:59:46
I_2314_2380_frgp14,impostor,14,left,2314,2380,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T18:59:46
I_2314_2381_frgp14,impostor,14,left,2314,2381,B,0,0,1000,500,0.358,qwen3vl,similarity_score,2026-07-13T18:59:47
I_2314_2383_frgp14,impostor,14,left,2314,2383,B,65,65,1000,500,0.372,qwen3vl,similarity_score,2026-07-13T18:59:47
I_2314_2384_frgp14,impostor,14,left,2314,2384,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T18:59:47
I_2314_2386_frgp14,impostor,14,left,2314,2386,B,0,0,1000,500,0.362,qwen3vl,similarity_score,2026-07-13T18:59:48
I_2314_2388_frgp14,impostor,14,left,2314,2388,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-13T18:59:48
I_2314_2391_frgp14,impostor,14,left,2314,2391,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-13T18:59:48
I_2314_2392_frgp14,impostor,14,left,2314,2392,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-13T18:59:49
I_2314_2394_frgp14,impostor,14,left,2314,2394,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T18:59:49
I_2314_2395_frgp14,impostor,14,left,2314,2395,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T18:59:50
I_2314_2396_frgp14,impostor,14,left,2314,2396,B,0,0,1000,500,0.359,qwen3vl,similarity_score,2026-07-13T18:59:50
I_2314_2398_frgp14,impostor,14,left,2314,2398,B,65,65,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T18:59:50
I_2314_2399_frgp14,impostor,14,left,2314,2399,B,0,0,1000,500,0.358,qwen3vl,similarity_score,2026-07-13T18:59:51
I_2314_2401_frgp14,impostor,14,left,2314,2401,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T18:59:51
I_2314_2402_frgp14,impostor,14,left,2314,2402,B,0,0,1000,500,0.356,qwen3vl,similarity_score,2026-07-13T18:59:51
I_2314_2403_frgp14,impostor,14,left,2314,2403,B,0,0,1000,500,0.357,qwen3vl,similarity_score,2026-07-13T18:59:52
I_2314_2405_frgp14,impostor,14,left,2314,2405,B,85,85,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T18:59:52
I_2314_2406_frgp14,impostor,14,left,2314,2406,B,0,0,1000,500,0.361,qwen3vl,similarity_score,2026-07-13T18:59:52
I_2314_2407_frgp14,impostor,14,left,2314,2407,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T18:59:53
I_2314_2408_frgp14,impostor,14,left,2314,2408,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T18:59:53
I_2314_2409_frgp14,impostor,14,left,2314,2409,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T18:59:54
I_2314_2412_frgp14,impostor,14,left,2314,2412,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T18:59:54
I_2314_2413_frgp14,impostor,14,left,2314,2413,B,0,0,1000,500,0.359,qwen3vl,similarity_score,2026-07-13T18:59:54
I_2314_2415_frgp14,impostor,14,left,2314,2415,B,0,0,1000,500,0.359,qwen3vl,similarity_score,2026-07-13T18:59:55
I_2314_2418_frgp14,impostor,14,left,2314,2418,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T18:59:55
I_2314_2423_frgp14,impostor,14,left,2314,2423,B,0,0,1000,500,0.356,qwen3vl,similarity_score,2026-07-13T18:59:55
I_2314_2424_frgp14,impostor,14,left,2314,2424,B,0,0,1000,500,0.359,qwen3vl,similarity_score,2026-07-13T18:59:56
I_2314_2425_frgp14,impostor,14,left,2314,2425,B,0,0,1000,500,0.359,qwen3vl,similarity_score,2026-07-13T18:59:56
I_2314_2426_frgp14,impostor,14,left,2314,2426,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T18:59:57
I_2314_2428_frgp14,impostor,14,left,2314,2428,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T18:59:57
I_2314_2440_frgp14,impostor,14,left,2314,2440,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T18:59:57
I_2314_2447_frgp14,impostor,14,left,2314,2447,B,85,85,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T18:59:58
I_2314_2455_frgp14,impostor,14,left,2314,2455,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-13T18:59:58
I_2314_2462_frgp14,impostor,14,left,2314,2462,B,85,85,1000,500,0.389,qwen3vl,similarity_score,2026-07-13T18:59:58
I_2314_2463_frgp14,impostor,14,left,2314,2463,B,0,0,1000,500,0.361,qwen3vl,similarity_score,2026-07-13T18:59:59
I_2314_2481_frgp14,impostor,14,left,2314,2481,B,0,0,1000,500,0.362,qwen3vl,similarity_score,2026-07-13T18:59:59
I_2315_2317_frgp14,impostor,14,left,2315,2317,B,85,85,1000,500,0.389,qwen3vl,similarity_score,2026-07-13T19:00:00
I_2315_2319_frgp14,impostor,14,left,2315,2319,B,85,85,1000,500,0.383,qwen3vl,similarity_score,2026-07-13T19:00:00
I_2315_2320_frgp14,impostor,14,left,2315,2320,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-13T19:00:00
I_2315_2321_frgp14,impostor,14,left,2315,2321,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-13T19:00:01
I_2315_2325_frgp14,impostor,14,left,2315,2325,B,0,0,1000,500,0.36,qwen3vl,similarity_score,2026-07-13T19:00:01
I_2315_2326_frgp14,impostor,14,left,2315,2326,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-13T19:00:01
I_2315_2327_frgp14,impostor,14,left,2315,2327,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-13T19:00:02
I_2315_2328_frgp14,impostor,14,left,2315,2328,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-13T19:00:02
I_2315_2329_frgp14,impostor,14,left,2315,2329,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-13T19:00:03
I_2315_2330_frgp14,impostor,14,left,2315,2330,B,85,85,1000,500,0.38,qwen3vl,similarity_score,2026-07-13T19:00:03
I_2315_2332_frgp14,impostor,14,left,2315,2332,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-13T19:00:03
I_2315_2334_frgp14,impostor,14,left,2315,2334,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-13T19:00:04
I_2315_2337_frgp14,impostor,14,left,2315,2337,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-13T19:00:04
I_2315_2338_frgp14,impostor,14,left,2315,2338,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-13T19:00:04
I_2315_2339_frgp14,impostor,14,left,2315,2339,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-13T19:00:05
I_2315_2340_frgp14,impostor,14,left,2315,2340,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-13T19:00:05
I_2315_2341_frgp14,impostor,14,left,2315,2341,B,0,0,1000,500,0.363,qwen3vl,similarity_score,2026-07-13T19:00:06
I_2315_2342_frgp14,impostor,14,left,2315,2342,B,85,85,1000,500,0.383,qwen3vl,similarity_score,2026-07-13T19:00:06
I_2315_2344_frgp14,impostor,14,left,2315,2344,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-13T19:00:06
I_2315_2348_frgp14,impostor,14,left,2315,2348,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T19:00:07
I_2315_2349_frgp14,impostor,14,left,2315,2349,B,0,0,1000,500,0.36,qwen3vl,similarity_score,2026-07-13T19:00:07
I_2315_2351_frgp14,impostor,14,left,2315,2351,B,65,65,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T19:00:07
I_2315_2352_frgp14,impostor,14,left,2315,2352,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T19:00:08
I_2315_2353_frgp14,impostor,14,left,2315,2353,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T19:00:08
I_2315_2355_frgp14,impostor,14,left,2315,2355,B,95,95,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T19:00:09
I_2315_2356_frgp14,impostor,14,left,2315,2356,B,65,65,1000,500,0.372,qwen3vl,similarity_score,2026-07-13T19:00:09
I_2315_2357_frgp14,impostor,14,left,2315,2357,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T19:00:09
I_2315_2358_frgp14,impostor,14,left,2315,2358,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T19:00:10
I_2315_2359_frgp14,impostor,14,left,2315,2359,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T19:00:10
I_2315_2360_frgp14,impostor,14,left,2315,2360,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T19:00:10
I_2315_2362_frgp14,impostor,14,left,2315,2362,B,85,85,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T19:00:11
I_2315_2364_frgp14,impostor,14,left,2315,2364,B,85,85,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T19:00:11
I_2315_2367_frgp14,impostor,14,left,2315,2367,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T19:00:12
I_2315_2368_frgp14,impostor,14,left,2315,2368,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-13T19:00:12
I_2315_2369_frgp14,impostor,14,left,2315,2369,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T19:00:12
I_2315_2370_frgp14,impostor,14,left,2315,2370,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T19:00:13
I_2315_2371_frgp14,impostor,14,left,2315,2371,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-13T19:00:13
I_2315_2372_frgp14,impostor,14,left,2315,2372,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T19:00:13
I_2315_2373_frgp14,impostor,14,left,2315,2373,B,0,0,1000,500,0.362,qwen3vl,similarity_score,2026-07-13T19:00:14
I_2315_2374_frgp14,impostor,14,left,2315,2374,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T19:00:14
I_2315_2375_frgp14,impostor,14,left,2315,2375,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T19:00:15
I_2315_2376_frgp14,impostor,14,left,2315,2376,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-13T19:00:15
I_2315_2379_frgp14,impostor,14,left,2315,2379,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T19:00:15
I_2315_2380_frgp14,impostor,14,left,2315,2380,B,65,65,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T19:00:16
I_2315_2381_frgp14,impostor,14,left,2315,2381,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T19:00:16
I_2315_2383_frgp14,impostor,14,left,2315,2383,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T19:00:16
I_2315_2384_frgp14,impostor,14,left,2315,2384,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T19:00:17
I_2315_2386_frgp14,impostor,14,left,2315,2386,B,0,0,1000,500,0.358,qwen3vl,similarity_score,2026-07-13T19:00:17
I_2315_2388_frgp14,impostor,14,left,2315,2388,B,65,65,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T19:00:18
I_2315_2391_frgp14,impostor,14,left,2315,2391,B,65,65,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T19:00:18
I_2315_2392_frgp14,impostor,14,left,2315,2392,B,85,85,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T19:00:18
I_2315_2394_frgp14,impostor,14,left,2315,2394,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T19:00:19
I_2315_2395_frgp14,impostor,14,left,2315,2395,B,65,65,1000,500,0.372,qwen3vl,similarity_score,2026-07-13T19:00:19
I_2315_2396_frgp14,impostor,14,left,2315,2396,B,0,0,1000,500,0.361,qwen3vl,similarity_score,2026-07-13T19:00:19
I_2315_2398_frgp14,impostor,14,left,2315,2398,B,85,85,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T19:00:20
I_2315_2399_frgp14,impostor,14,left,2315,2399,B,0,0,1000,500,0.358,qwen3vl,similarity_score,2026-07-13T19:00:20
I_2315_2401_frgp14,impostor,14,left,2315,2401,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T19:00:21
I_2315_2402_frgp14,impostor,14,left,2315,2402,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-13T19:00:21
I_2315_2403_frgp14,impostor,14,left,2315,2403,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T19:00:21
I_2315_2405_frgp14,impostor,14,left,2315,2405,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T19:00:22
I_2315_2406_frgp14,impostor,14,left,2315,2406,B,0,0,1000,500,0.357,qwen3vl,similarity_score,2026-07-13T19:00:22
I_2315_2407_frgp14,impostor,14,left,2315,2407,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T19:00:22
I_2315_2408_frgp14,impostor,14,left,2315,2408,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T19:00:23
I_2315_2409_frgp14,impostor,14,left,2315,2409,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T19:00:23
I_2315_2412_frgp14,impostor,14,left,2315,2412,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T19:00:24
I_2315_2413_frgp14,impostor,14,left,2315,2413,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T19:00:24
I_2315_2415_frgp14,impostor,14,left,2315,2415,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T19:00:24
I_2315_2418_frgp14,impostor,14,left,2315,2418,B,95,95,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T19:00:25
I_2315_2423_frgp14,impostor,14,left,2315,2423,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T19:00:25
I_2315_2424_frgp14,impostor,14,left,2315,2424,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-13T19:00:25
I_2315_2425_frgp14,impostor,14,left,2315,2425,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T19:00:26
I_2315_2426_frgp14,impostor,14,left,2315,2426,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-13T19:00:26
I_2315_2428_frgp14,impostor,14,left,2315,2428,B,85,85,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T19:00:27
I_2315_2440_frgp14,impostor,14,left,2315,2440,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-13T19:00:27
I_2315_2447_frgp14,impostor,14,left,2315,2447,B,95,95,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T19:00:27
I_2315_2455_frgp14,impostor,14,left,2315,2455,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-13T19:00:28
I_2315_2462_frgp14,impostor,14,left,2315,2462,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T19:00:28
I_2315_2463_frgp14,impostor,14,left,2315,2463,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-13T19:00:28
I_2315_2481_frgp14,impostor,14,left,2315,2481,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-13T19:00:29
I_2317_2319_frgp14,impostor,14,left,2317,2319,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-13T19:00:29
I_2317_2320_frgp14,impostor,14,left,2317,2320,B,65,65,1000,500,0.373,qwen3vl,similarity_score,2026-07-13T19:00:30
